Time.[FiscalWeekKey],Location.[LocationKey],Activity.[ActivityKey],Item.[ItemKey],Version.[VersionKey],Transport.[TransportKey],Product.[ProductKey],Material Production Planned WIP
W1-2017,737,Act-5017-737,3,0,0,3,75
W2-2017,737,Act-5017-737,3,0,0,3,100
W3-2017,737,Act-5017-737,3,0,0,3,75
W0-2017,737,Act-5017-737,0,0,0,0,100
W1-2017,737,Act-5017-737,0,0,0,0,50
W2-2017,737,Act-5017-737,0,0,0,0,25
W3-2017,737,Act-5017-737,0,0,0,0,25
W0-2017,738,Act-5018-738,1,0,0,1,25
W1-2017,738,Act-5018-738,1,0,0,1,75
W2-2017,738,Act-5018-738,1,0,0,1,75
W3-2017,738,Act-5018-738,1,0,0,1,50
W0-2017,738,Act-5018-738,2,0,0,2,100
W1-2017,738,Act-5018-738,2,0,0,2,50
W2-2017,738,Act-5018-738,2,0,0,2,50
W3-2017,738,Act-5018-738,2,0,0,2,50
W0-2017,738,Act-5018-738,3,0,0,3,25
W1-2017,738,Act-5018-738,3,0,0,3,75
W2-2017,738,Act-5018-738,3,0,0,3,100
W3-2017,738,Act-5018-738,3,0,0,3,75
W0-2017,738,Act-5018-738,0,0,0,0,75
W1-2017,738,Act-5018-738,0,0,0,0,50
W2-2017,738,Act-5018-738,0,0,0,0,75
W3-2017,738,Act-5018-738,0,0,0,0,100
W0-2017,739,Act-5019-739,1,0,0,1,25
W1-2017,739,Act-5019-739,1,0,0,1,50
W2-2017,739,Act-5019-739,1,0,0,1,25
W3-2017,739,Act-5019-739,1,0,0,1,25
W0-2017,739,Act-5019-739,2,0,0,2,100
W1-2017,739,Act-5019-739,2,0,0,2,100
W2-2017,739,Act-5019-739,2,0,0,2,50
W3-2017,739,Act-5019-739,2,0,0,2,25
W0-2017,739,Act-5019-739,3,0,0,3,25
W1-2017,739,Act-5019-739,3,0,0,3,25
W2-2017,739,Act-5019-739,3,0,0,3,25
W3-2017,739,Act-5019-739,3,0,0,3,75
W0-2017,739,Act-5019-739,0,0,0,0,100
W1-2017,739,Act-5019-739,0,0,0,0,25
W2-2017,739,Act-5019-739,0,0,0,0,75
W3-2017,739,Act-5019-739,0,0,0,0,100
W0-2017,740,Act-5020-740,1,0,0,1,75
W1-2017,740,Act-5020-740,1,0,0,1,100
W2-2017,740,Act-5020-740,1,0,0,1,75
W3-2017,740,Act-5020-740,1,0,0,1,75
W0-2017,740,Act-5020-740,2,0,0,2,50
W1-2017,740,Act-5020-740,2,0,0,2,75
W2-2017,740,Act-5020-740,2,0,0,2,75
W3-2017,740,Act-5020-740,2,0,0,2,50
W0-2017,740,Act-5020-740,3,0,0,3,50
W1-2017,740,Act-5020-740,3,0,0,3,75
W2-2017,740,Act-5020-740,3,0,0,3,25
W3-2017,740,Act-5020-740,3,0,0,3,50
W0-2017,740,Act-5020-740,0,0,0,0,25
W1-2017,740,Act-5020-740,0,0,0,0,25
W2-2017,740,Act-5020-740,0,0,0,0,100
W3-2017,740,Act-5020-740,0,0,0,0,100
W0-2017,741,Act-5021-741,1,0,0,1,25
W1-2017,741,Act-5021-741,1,0,0,1,25
W2-2017,741,Act-5021-741,1,0,0,1,75
W3-2017,741,Act-5021-741,1,0,0,1,50
W0-2017,741,Act-5021-741,2,0,0,2,50
W1-2017,741,Act-5021-741,2,0,0,2,100
W2-2017,741,Act-5021-741,2,0,0,2,25
W3-2017,741,Act-5021-741,2,0,0,2,25
W0-2017,741,Act-5021-741,3,0,0,3,50
W1-2017,741,Act-5021-741,3,0,0,3,75
W2-2017,741,Act-5021-741,3,0,0,3,50
W3-2017,741,Act-5021-741,3,0,0,3,100
W0-2017,741,Act-5021-741,0,0,0,0,50
W1-2017,741,Act-5021-741,0,0,0,0,75
W2-2017,741,Act-5021-741,0,0,0,0,50
W3-2017,741,Act-5021-741,0,0,0,0,25
W0-2017,742,Act-5022-742,1,0,0,1,25
W1-2017,742,Act-5022-742,1,0,0,1,100
W2-2017,742,Act-5022-742,1,0,0,1,25
W3-2017,742,Act-5022-742,1,0,0,1,75
W0-2017,742,Act-5022-742,2,0,0,2,100
W1-2017,742,Act-5022-742,2,0,0,2,25
W2-2017,742,Act-5022-742,2,0,0,2,75
W3-2017,742,Act-5022-742,2,0,0,2,75
W0-2017,742,Act-5022-742,3,0,0,3,75
W1-2017,742,Act-5022-742,3,0,0,3,75
W2-2017,742,Act-5022-742,3,0,0,3,75
W3-2017,742,Act-5022-742,3,0,0,3,50
W0-2017,742,Act-5022-742,0,0,0,0,100
W1-2017,742,Act-5022-742,0,0,0,0,25
W2-2017,742,Act-5022-742,0,0,0,0,100
W3-2017,742,Act-5022-742,0,0,0,0,100
W0-2017,743,Act-5023-743,1,0,0,1,25
W1-2017,743,Act-5023-743,1,0,0,1,50
W2-2017,743,Act-5023-743,1,0,0,1,75
W3-2017,743,Act-5023-743,1,0,0,1,100
W0-2017,743,Act-5023-743,2,0,0,2,50
W1-2017,743,Act-5023-743,2,0,0,2,25
W2-2017,743,Act-5023-743,2,0,0,2,75
W3-2017,743,Act-5023-743,2,0,0,2,75
W0-2017,743,Act-5023-743,3,0,0,3,100
W1-2017,743,Act-5023-743,3,0,0,3,75
W2-2017,743,Act-5023-743,3,0,0,3,50
W3-2017,743,Act-5023-743,3,0,0,3,75
W0-2017,743,Act-5023-743,0,0,0,0,25
W1-2017,743,Act-5023-743,0,0,0,0,100
W2-2017,743,Act-5023-743,0,0,0,0,25
W3-2017,743,Act-5023-743,0,0,0,0,100
W0-2017,744,Act-5024-744,1,0,0,1,25
W1-2017,744,Act-5024-744,1,0,0,1,25
W2-2017,744,Act-5024-744,1,0,0,1,25
W3-2017,744,Act-5024-744,1,0,0,1,25
W0-2017,744,Act-5024-744,2,0,0,2,25
W1-2017,744,Act-5024-744,2,0,0,2,50
W2-2017,744,Act-5024-744,2,0,0,2,25
W3-2017,744,Act-5024-744,2,0,0,2,25
W0-2017,744,Act-5024-744,3,0,0,3,75
W1-2017,744,Act-5024-744,3,0,0,3,25
W2-2017,744,Act-5024-744,3,0,0,3,75
W3-2017,744,Act-5024-744,3,0,0,3,75
W0-2017,744,Act-5024-744,0,0,0,0,25
W1-2017,744,Act-5024-744,0,0,0,0,100
W2-2017,744,Act-5024-744,0,0,0,0,50
W3-2017,744,Act-5024-744,0,0,0,0,25
W0-2017,745,Act-5025-745,1,0,0,1,75
W1-2017,745,Act-5025-745,1,0,0,1,50
W2-2017,745,Act-5025-745,1,0,0,1,100
W3-2017,745,Act-5025-745,1,0,0,1,100
W0-2017,745,Act-5025-745,2,0,0,2,25
W1-2017,745,Act-5025-745,2,0,0,2,75
W2-2017,745,Act-5025-745,2,0,0,2,75
W3-2017,745,Act-5025-745,2,0,0,2,100
W0-2017,745,Act-5025-745,3,0,0,3,25
W1-2017,745,Act-5025-745,3,0,0,3,50
W2-2017,745,Act-5025-745,3,0,0,3,100
W3-2017,745,Act-5025-745,3,0,0,3,25
W0-2017,745,Act-5025-745,0,0,0,0,75
W1-2017,745,Act-5025-745,0,0,0,0,100
W2-2017,745,Act-5025-745,0,0,0,0,50
W3-2017,745,Act-5025-745,0,0,0,0,100
W0-2017,746,Act-5026-746,1,0,0,1,75
W1-2017,746,Act-5026-746,1,0,0,1,100
W2-2017,746,Act-5026-746,1,0,0,1,25
W3-2017,746,Act-5026-746,1,0,0,1,100
W0-2017,746,Act-5026-746,2,0,0,2,100
W1-2017,746,Act-5026-746,2,0,0,2,100
W2-2017,746,Act-5026-746,2,0,0,2,100
W3-2017,746,Act-5026-746,2,0,0,2,75
W0-2017,746,Act-5026-746,3,0,0,3,25
W1-2017,746,Act-5026-746,3,0,0,3,50
W2-2017,746,Act-5026-746,3,0,0,3,25
W3-2017,746,Act-5026-746,3,0,0,3,50
W0-2017,746,Act-5026-746,0,0,0,0,75
W1-2017,746,Act-5026-746,0,0,0,0,25
W2-2017,746,Act-5026-746,0,0,0,0,50
W3-2017,746,Act-5026-746,0,0,0,0,100
W0-2017,747,Act-5027-747,1,0,0,1,50
W1-2017,747,Act-5027-747,1,0,0,1,25
W2-2017,747,Act-5027-747,1,0,0,1,100
W3-2017,747,Act-5027-747,1,0,0,1,100
W0-2017,747,Act-5027-747,2,0,0,2,100
W1-2017,747,Act-5027-747,2,0,0,2,25
W2-2017,747,Act-5027-747,2,0,0,2,75
W3-2017,747,Act-5027-747,2,0,0,2,75
W0-2017,747,Act-5027-747,3,0,0,3,50
W1-2017,747,Act-5027-747,3,0,0,3,25
W2-2017,747,Act-5027-747,3,0,0,3,100
W3-2017,747,Act-5027-747,3,0,0,3,75
W0-2017,747,Act-5027-747,0,0,0,0,75
W1-2017,747,Act-5027-747,0,0,0,0,100
W2-2017,747,Act-5027-747,0,0,0,0,50
W3-2017,747,Act-5027-747,0,0,0,0,75
W0-2017,748,Act-5028-748,1,0,0,1,100
W1-2017,748,Act-5028-748,1,0,0,1,75
W2-2017,748,Act-5028-748,1,0,0,1,25
W3-2017,748,Act-5028-748,1,0,0,1,50
W0-2017,748,Act-5028-748,2,0,0,2,100
W1-2017,748,Act-5028-748,2,0,0,2,50
W2-2017,748,Act-5028-748,2,0,0,2,25
W3-2017,748,Act-5028-748,2,0,0,2,100
W0-2017,748,Act-5028-748,3,0,0,3,75
W1-2017,748,Act-5028-748,3,0,0,3,25
W2-2017,748,Act-5028-748,3,0,0,3,75
W3-2017,748,Act-5028-748,3,0,0,3,75
W0-2017,748,Act-5028-748,0,0,0,0,75
W1-2017,748,Act-5028-748,0,0,0,0,25
W2-2017,748,Act-5028-748,0,0,0,0,50
W3-2017,748,Act-5028-748,0,0,0,0,25
W0-2017,749,Act-5029-749,1,0,0,1,25
W1-2017,749,Act-5029-749,1,0,0,1,100
W2-2017,749,Act-5029-749,1,0,0,1,100
W3-2017,749,Act-5029-749,1,0,0,1,75
W0-2017,749,Act-5029-749,2,0,0,2,100
W1-2017,749,Act-5029-749,2,0,0,2,50
W2-2017,749,Act-5029-749,2,0,0,2,100
W3-2017,749,Act-5029-749,2,0,0,2,50
W0-2017,749,Act-5029-749,3,0,0,3,50
W1-2017,749,Act-5029-749,3,0,0,3,50
W2-2017,749,Act-5029-749,3,0,0,3,50
W3-2017,749,Act-5029-749,3,0,0,3,75
W0-2017,749,Act-5029-749,0,0,0,0,100
W1-2017,749,Act-5029-749,0,0,0,0,25
W2-2017,749,Act-5029-749,0,0,0,0,25
W3-2017,749,Act-5029-749,0,0,0,0,50
W0-2017,750,Act-5030-750,1,0,0,1,25
W1-2017,750,Act-5030-750,1,0,0,1,50
W2-2017,750,Act-5030-750,1,0,0,1,75
W3-2017,750,Act-5030-750,1,0,0,1,100
W0-2017,750,Act-5030-750,2,0,0,2,25
W1-2017,750,Act-5030-750,2,0,0,2,25
W2-2017,750,Act-5030-750,2,0,0,2,25
W3-2017,750,Act-5030-750,2,0,0,2,100
W0-2017,750,Act-5030-750,3,0,0,3,100
W1-2017,750,Act-5030-750,3,0,0,3,100
W2-2017,750,Act-5030-750,3,0,0,3,25
W3-2017,750,Act-5030-750,3,0,0,3,100
W0-2017,750,Act-5030-750,0,0,0,0,50
W1-2017,750,Act-5030-750,0,0,0,0,100
W2-2017,750,Act-5030-750,0,0,0,0,25
W3-2017,750,Act-5030-750,0,0,0,0,25
W0-2017,751,Act-5031-751,1,0,0,1,100
W1-2017,751,Act-5031-751,1,0,0,1,100
W2-2017,751,Act-5031-751,1,0,0,1,75
W3-2017,751,Act-5031-751,1,0,0,1,75
W0-2017,751,Act-5031-751,2,0,0,2,100
W1-2017,751,Act-5031-751,2,0,0,2,75
W2-2017,751,Act-5031-751,2,0,0,2,75
W3-2017,751,Act-5031-751,2,0,0,2,50
W0-2017,751,Act-5031-751,3,0,0,3,100
W1-2017,751,Act-5031-751,3,0,0,3,100
W2-2017,751,Act-5031-751,3,0,0,3,100
W3-2017,751,Act-5031-751,3,0,0,3,50
W0-2017,751,Act-5031-751,0,0,0,0,25
W1-2017,751,Act-5031-751,0,0,0,0,75
W2-2017,751,Act-5031-751,0,0,0,0,25
W3-2017,751,Act-5031-751,0,0,0,0,50
W0-2017,752,Act-5032-752,1,0,0,1,25
W1-2017,752,Act-5032-752,1,0,0,1,50
W2-2017,752,Act-5032-752,1,0,0,1,75
W3-2017,752,Act-5032-752,1,0,0,1,25
W0-2017,752,Act-5032-752,2,0,0,2,75
W1-2017,752,Act-5032-752,2,0,0,2,50
W2-2017,752,Act-5032-752,2,0,0,2,100
W3-2017,752,Act-5032-752,2,0,0,2,100
W0-2017,752,Act-5032-752,3,0,0,3,100
W1-2017,752,Act-5032-752,3,0,0,3,25
W2-2017,752,Act-5032-752,3,0,0,3,100
W3-2017,752,Act-5032-752,3,0,0,3,25
W0-2017,752,Act-5032-752,0,0,0,0,50
W1-2017,752,Act-5032-752,0,0,0,0,25
W2-2017,752,Act-5032-752,0,0,0,0,100
W3-2017,752,Act-5032-752,0,0,0,0,50
W0-2017,753,Act-5033-753,1,0,0,1,50
W1-2017,753,Act-5033-753,1,0,0,1,25
W2-2017,753,Act-5033-753,1,0,0,1,100
W3-2017,753,Act-5033-753,1,0,0,1,100
W0-2017,753,Act-5033-753,2,0,0,2,75
W1-2017,753,Act-5033-753,2,0,0,2,50
W2-2017,753,Act-5033-753,2,0,0,2,50
W3-2017,753,Act-5033-753,2,0,0,2,50
W0-2017,753,Act-5033-753,3,0,0,3,75
W1-2017,753,Act-5033-753,3,0,0,3,50
W2-2017,753,Act-5033-753,3,0,0,3,25
W3-2017,753,Act-5033-753,3,0,0,3,50
W0-2017,753,Act-5033-753,0,0,0,0,25
W1-2017,753,Act-5033-753,0,0,0,0,75
W2-2017,753,Act-5033-753,0,0,0,0,100
W3-2017,753,Act-5033-753,0,0,0,0,50
W0-2017,754,Act-5034-754,1,0,0,1,100
W1-2017,754,Act-5034-754,1,0,0,1,75
W2-2017,754,Act-5034-754,1,0,0,1,75
W3-2017,754,Act-5034-754,1,0,0,1,25
W0-2017,754,Act-5034-754,2,0,0,2,25
W1-2017,754,Act-5034-754,2,0,0,2,100
W2-2017,754,Act-5034-754,2,0,0,2,75
W3-2017,754,Act-5034-754,2,0,0,2,50
W0-2017,754,Act-5034-754,3,0,0,3,100
W1-2017,754,Act-5034-754,3,0,0,3,75
W2-2017,754,Act-5034-754,3,0,0,3,100
W3-2017,754,Act-5034-754,3,0,0,3,100
W0-2017,754,Act-5034-754,0,0,0,0,100
W1-2017,754,Act-5034-754,0,0,0,0,75
W2-2017,754,Act-5034-754,0,0,0,0,25
W3-2017,754,Act-5034-754,0,0,0,0,75
W0-2017,755,Act-5035-755,1,0,0,1,100
W1-2017,755,Act-5035-755,1,0,0,1,75
W2-2017,755,Act-5035-755,1,0,0,1,100
W3-2017,755,Act-5035-755,1,0,0,1,100
W0-2017,755,Act-5035-755,2,0,0,2,100
W1-2017,755,Act-5035-755,2,0,0,2,25
W2-2017,755,Act-5035-755,2,0,0,2,100
W3-2017,755,Act-5035-755,2,0,0,2,100
W0-2017,755,Act-5035-755,3,0,0,3,25
W1-2017,755,Act-5035-755,3,0,0,3,50
W2-2017,755,Act-5035-755,3,0,0,3,50
W3-2017,755,Act-5035-755,3,0,0,3,50
W0-2017,755,Act-5035-755,0,0,0,0,50
W1-2017,755,Act-5035-755,0,0,0,0,75
W2-2017,755,Act-5035-755,0,0,0,0,100
W3-2017,755,Act-5035-755,0,0,0,0,25
W0-2017,756,Act-5036-756,1,0,0,1,50
W1-2017,756,Act-5036-756,1,0,0,1,50
W2-2017,756,Act-5036-756,1,0,0,1,50
W3-2017,756,Act-5036-756,1,0,0,1,75
W0-2017,756,Act-5036-756,2,0,0,2,50
W1-2017,756,Act-5036-756,2,0,0,2,75
W2-2017,756,Act-5036-756,2,0,0,2,25
W3-2017,756,Act-5036-756,2,0,0,2,75
W0-2017,756,Act-5036-756,3,0,0,3,75
W1-2017,756,Act-5036-756,3,0,0,3,50
W2-2017,756,Act-5036-756,3,0,0,3,25
W3-2017,756,Act-5036-756,3,0,0,3,25
W0-2017,756,Act-5036-756,0,0,0,0,50
W1-2017,756,Act-5036-756,0,0,0,0,75
W2-2017,756,Act-5036-756,0,0,0,0,50
W3-2017,756,Act-5036-756,0,0,0,0,25
W0-2017,757,Act-5037-757,1,0,0,1,50
W1-2017,757,Act-5037-757,1,0,0,1,50
W2-2017,757,Act-5037-757,1,0,0,1,50
W3-2017,757,Act-5037-757,1,0,0,1,75
W0-2017,757,Act-5037-757,2,0,0,2,75
W1-2017,757,Act-5037-757,2,0,0,2,25
W2-2017,757,Act-5037-757,2,0,0,2,50
W3-2017,757,Act-5037-757,2,0,0,2,75
W0-2017,757,Act-5037-757,3,0,0,3,100
W1-2017,757,Act-5037-757,3,0,0,3,100
W2-2017,757,Act-5037-757,3,0,0,3,25
W3-2017,757,Act-5037-757,3,0,0,3,100
W0-2017,757,Act-5037-757,0,0,0,0,50
W1-2017,757,Act-5037-757,0,0,0,0,50
W2-2017,757,Act-5037-757,0,0,0,0,25
W3-2017,757,Act-5037-757,0,0,0,0,50
W0-2017,758,Act-5038-758,1,0,0,1,75
W1-2017,758,Act-5038-758,1,0,0,1,75
W2-2017,758,Act-5038-758,1,0,0,1,50
W3-2017,758,Act-5038-758,1,0,0,1,50
W0-2017,758,Act-5038-758,2,0,0,2,50
W1-2017,758,Act-5038-758,2,0,0,2,50
W2-2017,758,Act-5038-758,2,0,0,2,50
W3-2017,758,Act-5038-758,2,0,0,2,25
W0-2017,758,Act-5038-758,3,0,0,3,50
W1-2017,758,Act-5038-758,3,0,0,3,50
W2-2017,758,Act-5038-758,3,0,0,3,25
W3-2017,758,Act-5038-758,3,0,0,3,75
W0-2017,758,Act-5038-758,0,0,0,0,25
W1-2017,758,Act-5038-758,0,0,0,0,75
W2-2017,758,Act-5038-758,0,0,0,0,50
W3-2017,758,Act-5038-758,0,0,0,0,50
W0-2017,759,Act-5039-759,1,0,0,1,25
W1-2017,759,Act-5039-759,1,0,0,1,50
W2-2017,759,Act-5039-759,1,0,0,1,100
W3-2017,759,Act-5039-759,1,0,0,1,100
W0-2017,759,Act-5039-759,2,0,0,2,25
W1-2017,759,Act-5039-759,2,0,0,2,50
W2-2017,759,Act-5039-759,2,0,0,2,75
W3-2017,759,Act-5039-759,2,0,0,2,50
W0-2017,759,Act-5039-759,3,0,0,3,100
W1-2017,759,Act-5039-759,3,0,0,3,75
W2-2017,759,Act-5039-759,3,0,0,3,75
W3-2017,759,Act-5039-759,3,0,0,3,50
W0-2017,759,Act-5039-759,0,0,0,0,75
W1-2017,759,Act-5039-759,0,0,0,0,50
W2-2017,759,Act-5039-759,0,0,0,0,25
W3-2017,759,Act-5039-759,0,0,0,0,25
W0-2017,760,Act-5040-760,1,0,0,1,25
W1-2017,760,Act-5040-760,1,0,0,1,75
W2-2017,760,Act-5040-760,1,0,0,1,50
W3-2017,760,Act-5040-760,1,0,0,1,100
W0-2017,760,Act-5040-760,2,0,0,2,25
W1-2017,760,Act-5040-760,2,0,0,2,100
W2-2017,760,Act-5040-760,2,0,0,2,75
W3-2017,760,Act-5040-760,2,0,0,2,100
W0-2017,760,Act-5040-760,3,0,0,3,25
W1-2017,760,Act-5040-760,3,0,0,3,25
W2-2017,760,Act-5040-760,3,0,0,3,25
W3-2017,760,Act-5040-760,3,0,0,3,50
W0-2017,760,Act-5040-760,0,0,0,0,100
W1-2017,760,Act-5040-760,0,0,0,0,100
W2-2017,760,Act-5040-760,0,0,0,0,50
W3-2017,760,Act-5040-760,0,0,0,0,25
W0-2017,761,Act-5041-761,1,0,0,1,75
W1-2017,761,Act-5041-761,1,0,0,1,75
W2-2017,761,Act-5041-761,1,0,0,1,75
W3-2017,761,Act-5041-761,1,0,0,1,100
W0-2017,761,Act-5041-761,2,0,0,2,50
W1-2017,761,Act-5041-761,2,0,0,2,25
W2-2017,761,Act-5041-761,2,0,0,2,50
W3-2017,761,Act-5041-761,2,0,0,2,50
W0-2017,761,Act-5041-761,3,0,0,3,25
W1-2017,761,Act-5041-761,3,0,0,3,25
W2-2017,761,Act-5041-761,3,0,0,3,75
W3-2017,761,Act-5041-761,3,0,0,3,75
W0-2017,761,Act-5041-761,0,0,0,0,75
W1-2017,761,Act-5041-761,0,0,0,0,100
W2-2017,761,Act-5041-761,0,0,0,0,75
W3-2017,761,Act-5041-761,0,0,0,0,100
W0-2017,762,Act-5042-762,1,0,0,1,50
W1-2017,762,Act-5042-762,1,0,0,1,25
W2-2017,762,Act-5042-762,1,0,0,1,50
W3-2017,762,Act-5042-762,1,0,0,1,75
W0-2017,762,Act-5042-762,2,0,0,2,50
W1-2017,762,Act-5042-762,2,0,0,2,75
W2-2017,762,Act-5042-762,2,0,0,2,25
W3-2017,762,Act-5042-762,2,0,0,2,50
W0-2017,762,Act-5042-762,3,0,0,3,100
W1-2017,762,Act-5042-762,3,0,0,3,25
W2-2017,762,Act-5042-762,3,0,0,3,100
W3-2017,762,Act-5042-762,3,0,0,3,100
W0-2017,762,Act-5042-762,0,0,0,0,25
W1-2017,762,Act-5042-762,0,0,0,0,25
W2-2017,762,Act-5042-762,0,0,0,0,75
W3-2017,762,Act-5042-762,0,0,0,0,25
W0-2017,763,Act-5043-763,1,0,0,1,25
W1-2017,763,Act-5043-763,1,0,0,1,50
W2-2017,763,Act-5043-763,1,0,0,1,100
W3-2017,763,Act-5043-763,1,0,0,1,100
W0-2017,763,Act-5043-763,2,0,0,2,100
W1-2017,763,Act-5043-763,2,0,0,2,25
W2-2017,763,Act-5043-763,2,0,0,2,100
W3-2017,763,Act-5043-763,2,0,0,2,100
W0-2017,763,Act-5043-763,3,0,0,3,25
W1-2017,763,Act-5043-763,3,0,0,3,100
W2-2017,763,Act-5043-763,3,0,0,3,75
W3-2017,763,Act-5043-763,3,0,0,3,25
W0-2017,763,Act-5043-763,0,0,0,0,50
W1-2017,763,Act-5043-763,0,0,0,0,100
W2-2017,763,Act-5043-763,0,0,0,0,25
W3-2017,763,Act-5043-763,0,0,0,0,50
W0-2017,764,Act-5044-764,1,0,0,1,75
W1-2017,764,Act-5044-764,1,0,0,1,25
W2-2017,764,Act-5044-764,1,0,0,1,25
W3-2017,764,Act-5044-764,1,0,0,1,100
W0-2017,764,Act-5044-764,2,0,0,2,75
W1-2017,764,Act-5044-764,2,0,0,2,100
W2-2017,764,Act-5044-764,2,0,0,2,100
W3-2017,764,Act-5044-764,2,0,0,2,100
W0-2017,764,Act-5044-764,3,0,0,3,75
W1-2017,764,Act-5044-764,3,0,0,3,50
W2-2017,764,Act-5044-764,3,0,0,3,25
W3-2017,764,Act-5044-764,3,0,0,3,50
W0-2017,764,Act-5044-764,0,0,0,0,50
W1-2017,764,Act-5044-764,0,0,0,0,75
W2-2017,764,Act-5044-764,0,0,0,0,25
W3-2017,764,Act-5044-764,0,0,0,0,100
W0-2017,765,Act-5045-765,1,0,0,1,75
W1-2017,765,Act-5045-765,1,0,0,1,50
W2-2017,765,Act-5045-765,1,0,0,1,50
W3-2017,765,Act-5045-765,1,0,0,1,50
W0-2017,765,Act-5045-765,2,0,0,2,100
W1-2017,765,Act-5045-765,2,0,0,2,75
W2-2017,765,Act-5045-765,2,0,0,2,25
W3-2017,765,Act-5045-765,2,0,0,2,25
W0-2017,765,Act-5045-765,3,0,0,3,50
W1-2017,765,Act-5045-765,3,0,0,3,75
W2-2017,765,Act-5045-765,3,0,0,3,50
W3-2017,765,Act-5045-765,3,0,0,3,50
W0-2017,765,Act-5045-765,0,0,0,0,100
W1-2017,765,Act-5045-765,0,0,0,0,25
W2-2017,765,Act-5045-765,0,0,0,0,100
W3-2017,765,Act-5045-765,0,0,0,0,100
W0-2017,766,Act-5046-766,1,0,0,1,100
W1-2017,766,Act-5046-766,1,0,0,1,75
W2-2017,766,Act-5046-766,1,0,0,1,25
W3-2017,766,Act-5046-766,1,0,0,1,25
W0-2017,766,Act-5046-766,2,0,0,2,25
W1-2017,766,Act-5046-766,2,0,0,2,100
W2-2017,766,Act-5046-766,2,0,0,2,50
W3-2017,766,Act-5046-766,2,0,0,2,50
W0-2017,766,Act-5046-766,3,0,0,3,75
W1-2017,766,Act-5046-766,3,0,0,3,25
W2-2017,766,Act-5046-766,3,0,0,3,50
W3-2017,766,Act-5046-766,3,0,0,3,50
W0-2017,766,Act-5046-766,0,0,0,0,100
W1-2017,766,Act-5046-766,0,0,0,0,50
W2-2017,766,Act-5046-766,0,0,0,0,75
W3-2017,766,Act-5046-766,0,0,0,0,75
W0-2017,767,Act-5047-767,1,0,0,1,75
W1-2017,767,Act-5047-767,1,0,0,1,75
W2-2017,767,Act-5047-767,1,0,0,1,50
W3-2017,767,Act-5047-767,1,0,0,1,100
W0-2017,767,Act-5047-767,2,0,0,2,75
W1-2017,767,Act-5047-767,2,0,0,2,100
W2-2017,767,Act-5047-767,2,0,0,2,50
W3-2017,767,Act-5047-767,2,0,0,2,25
W0-2017,767,Act-5047-767,3,0,0,3,100
W1-2017,767,Act-5047-767,3,0,0,3,100
W2-2017,767,Act-5047-767,3,0,0,3,50
W3-2017,767,Act-5047-767,3,0,0,3,25
W0-2017,767,Act-5047-767,0,0,0,0,75
W1-2017,767,Act-5047-767,0,0,0,0,50
W2-2017,767,Act-5047-767,0,0,0,0,100
W3-2017,767,Act-5047-767,0,0,0,0,75
W0-2017,768,Act-5048-768,1,0,0,1,50
W1-2017,768,Act-5048-768,1,0,0,1,50
W2-2017,768,Act-5048-768,1,0,0,1,50
W3-2017,768,Act-5048-768,1,0,0,1,100
W0-2017,768,Act-5048-768,2,0,0,2,50
W1-2017,768,Act-5048-768,2,0,0,2,25
W2-2017,768,Act-5048-768,2,0,0,2,100
W3-2017,768,Act-5048-768,2,0,0,2,100
W0-2017,768,Act-5048-768,3,0,0,3,100
W1-2017,768,Act-5048-768,3,0,0,3,25
W2-2017,768,Act-5048-768,3,0,0,3,75
W3-2017,768,Act-5048-768,3,0,0,3,100
W0-2017,768,Act-5048-768,0,0,0,0,25
W1-2017,768,Act-5048-768,0,0,0,0,100
W2-2017,768,Act-5048-768,0,0,0,0,25
W3-2017,768,Act-5048-768,0,0,0,0,100
W0-2017,769,Act-5049-769,1,0,0,1,100
W1-2017,769,Act-5049-769,1,0,0,1,75
W2-2017,769,Act-5049-769,1,0,0,1,100
W3-2017,769,Act-5049-769,1,0,0,1,25
W0-2017,769,Act-5049-769,2,0,0,2,75
W1-2017,769,Act-5049-769,2,0,0,2,25
W2-2017,769,Act-5049-769,2,0,0,2,50
W3-2017,769,Act-5049-769,2,0,0,2,25
W0-2017,769,Act-5049-769,3,0,0,3,25
W1-2017,769,Act-5049-769,3,0,0,3,25
W2-2017,769,Act-5049-769,3,0,0,3,25
W3-2017,769,Act-5049-769,3,0,0,3,25
W0-2017,769,Act-5049-769,0,0,0,0,50
W1-2017,769,Act-5049-769,0,0,0,0,50
W2-2017,769,Act-5049-769,0,0,0,0,100
W3-2017,769,Act-5049-769,0,0,0,0,50
W0-2017,770,Act-5050-770,1,0,0,1,25
W1-2017,770,Act-5050-770,1,0,0,1,100
W2-2017,770,Act-5050-770,1,0,0,1,25
W3-2017,770,Act-5050-770,1,0,0,1,75
W0-2017,770,Act-5050-770,2,0,0,2,100
W1-2017,770,Act-5050-770,2,0,0,2,75
W2-2017,770,Act-5050-770,2,0,0,2,50
W3-2017,770,Act-5050-770,2,0,0,2,75
W0-2017,770,Act-5050-770,3,0,0,3,100
W1-2017,770,Act-5050-770,3,0,0,3,75
W2-2017,770,Act-5050-770,3,0,0,3,100
W3-2017,770,Act-5050-770,3,0,0,3,50
W0-2017,770,Act-5050-770,0,0,0,0,50
W1-2017,770,Act-5050-770,0,0,0,0,75
W2-2017,770,Act-5050-770,0,0,0,0,100
W3-2017,770,Act-5050-770,0,0,0,0,25
