Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Version.[VersionKey],Activity Lead Time,Solver Activity End Date,Solver Activity Start Date
Act-6001-5037,0,1,0,1,,
Act-6001-5037,0,2,0,1,,
Act-6001-5037,0,3,0,1,,
Act-6501-5037,0,1,0,1,,
Act-6501-5037,0,2,0,1,,
Act-6501-5037,0,3,0,1,,
Act-6002-5038,0,1,0,1,,
Act-6002-5038,0,2,0,1,,
Act-6002-5038,0,3,0,1,,
Act-6502-5038,0,1,0,1,,
Act-6502-5038,0,2,0,1,,
Act-6502-5038,0,3,0,1,,
Act-6003-5039,0,1,0,1,,
Act-6003-5039,0,2,0,1,,
Act-6003-5039,0,3,0,1,,
Act-6503-5039,0,1,0,1,,
Act-6503-5039,0,2,0,1,,
Act-6503-5039,0,3,0,1,,
Act-6004-5040,0,1,0,1,,
Act-6004-5040,0,2,0,1,,
Act-6004-5040,0,3,0,1,,
Act-6504-5040,0,1,0,1,,
Act-6504-5040,0,2,0,1,,
Act-6504-5040,0,3,0,1,,
Act-6005-5041,0,1,0,1,,
Act-6005-5041,0,2,0,1,,
Act-6005-5041,0,3,0,1,,
Act-6505-5041,0,1,0,1,,
Act-6505-5041,0,2,0,1,,
Act-6505-5041,0,3,0,1,,
Act-6000-5042,0,1,0,1,,
Act-6000-5042,0,2,0,1,,
Act-6000-5042,0,3,0,1,,
Act-6500-5042,0,1,0,1,,
Act-6500-5042,0,2,0,1,,
Act-6500-5042,0,3,0,1,,
Act-6001-5043,0,1,0,1,,
Act-6001-5043,0,2,0,1,,
Act-6001-5043,0,3,0,1,,
Act-6501-5043,0,1,0,1,,
Act-6501-5043,0,2,0,1,,
Act-6501-5043,0,3,0,1,,
Act-6002-5044,0,1,0,1,,
Act-6002-5044,0,2,0,1,,
Act-6002-5044,0,3,0,1,,
Act-6502-5044,0,1,0,1,,
Act-6502-5044,0,2,0,1,,
Act-6502-5044,0,3,0,1,,
Act-6003-5045,0,1,0,1,,
Act-6003-5045,0,2,0,1,,
Act-6003-5045,0,3,0,1,,
Act-6503-5045,0,1,0,1,,
Act-6503-5045,0,2,0,1,,
Act-6503-5045,0,3,0,1,,
Act-6004-5046,0,1,0,1,,
Act-6004-5046,0,2,0,1,,
Act-6004-5046,0,3,0,1,,
Act-6504-5046,0,1,0,1,,
Act-6504-5046,0,2,0,1,,
Act-6504-5046,0,3,0,1,,
Act-6005-5047,0,1,0,1,,
Act-6005-5047,0,2,0,1,,
Act-6005-5047,0,3,0,1,,
Act-6505-5047,0,1,0,1,,
Act-6505-5047,0,2,0,1,,
Act-6505-5047,0,3,0,1,,
Act-6000-5048,0,1,0,1,,
Act-6000-5048,0,2,0,1,,
Act-6000-5048,0,3,0,1,,
Act-6500-5048,0,1,0,1,,
Act-6500-5048,0,2,0,1,,
Act-6500-5048,0,3,0,1,,
Act-6001-5049,0,1,0,1,,
Act-6001-5049,0,2,0,1,,
Act-6001-5049,0,3,0,1,,
Act-6501-5049,0,1,0,1,,
Act-6501-5049,0,2,0,1,,
Act-6501-5049,0,3,0,1,,
Act-6002-5050,0,1,0,1,,
Act-6002-5050,0,2,0,1,,
Act-6002-5050,0,3,0,1,,
Act-6502-5050,0,1,0,1,,
Act-6502-5050,0,2,0,1,,
Act-6502-5050,0,3,0,1,,
Act-6003-5051,0,1,0,1,,
Act-6003-5051,0,2,0,1,,
Act-6003-5051,0,3,0,1,,
Act-6503-5051,0,1,0,1,,
Act-6503-5051,0,2,0,1,,
Act-6503-5051,0,3,0,1,,
Act-6004-5052,0,1,0,1,,
Act-6004-5052,0,2,0,1,,
Act-6004-5052,0,3,0,1,,
Act-6504-5052,0,1,0,1,,
Act-6504-5052,0,2,0,1,,
Act-6504-5052,0,3,0,1,,
Act-6005-5053,0,1,0,1,,
Act-6005-5053,0,2,0,1,,
Act-6005-5053,0,3,0,1,,
Act-6505-5053,0,1,0,1,,
Act-6505-5053,0,2,0,1,,
Act-6505-5053,0,3,0,1,,
Act-6000-5054,0,1,0,1,,
Act-6000-5054,0,2,0,1,,
Act-6000-5054,0,3,0,1,,
Act-6500-5054,0,1,0,1,,
Act-6500-5054,0,2,0,1,,
Act-6500-5054,0,3,0,1,,
Act-6001-5055,0,1,0,1,,
Act-6001-5055,0,2,0,1,,
Act-6001-5055,0,3,0,1,,
Act-6501-5055,0,1,0,1,,
Act-6501-5055,0,2,0,1,,
Act-6501-5055,0,3,0,1,,
Act-6002-5056,0,1,0,1,,
Act-6002-5056,0,2,0,1,,
Act-6002-5056,0,3,0,1,,
Act-6502-5056,0,1,0,1,,
Act-6502-5056,0,2,0,1,,
Act-6502-5056,0,3,0,1,,
Act-6003-5057,0,1,0,1,,
Act-6003-5057,0,2,0,1,,
Act-6003-5057,0,3,0,1,,
Act-6503-5057,0,1,0,1,,
Act-6503-5057,0,2,0,1,,
Act-6503-5057,0,3,0,1,,
Act-6004-5058,0,1,0,1,,
Act-6004-5058,0,2,0,1,,
Act-6004-5058,0,3,0,1,,
Act-6504-5058,0,1,0,1,,
Act-6504-5058,0,2,0,1,,
Act-6504-5058,0,3,0,1,,
Act-6005-5059,0,1,0,1,,
Act-6005-5059,0,2,0,1,,
Act-6005-5059,0,3,0,1,,
Act-6505-5059,0,1,0,1,,
Act-6505-5059,0,2,0,1,,
Act-6505-5059,0,3,0,1,,
Act-6000-5060,0,1,0,1,,
Act-6000-5060,0,2,0,1,,
Act-6000-5060,0,3,0,1,,
Act-6500-5060,0,1,0,1,,
Act-6500-5060,0,2,0,1,,
Act-6500-5060,0,3,0,1,,
Act-6001-5061,0,1,0,1,,
Act-6001-5061,0,2,0,1,,
Act-6001-5061,0,3,0,1,,
Act-6501-5061,0,1,0,1,,
Act-6501-5061,0,2,0,1,,
Act-6501-5061,0,3,0,1,,
Act-6002-5062,0,1,0,1,,
Act-6002-5062,0,2,0,1,,
Act-6002-5062,0,3,0,1,,
Act-6502-5062,0,1,0,1,,
Act-6502-5062,0,2,0,1,,
Act-6502-5062,0,3,0,1,,
Act-6003-5063,0,1,0,1,,
Act-6003-5063,0,2,0,1,,
Act-6003-5063,0,3,0,1,,
Act-6503-5063,0,1,0,1,,
Act-6503-5063,0,2,0,1,,
Act-6503-5063,0,3,0,1,,
Act-6004-5064,0,1,0,1,,
Act-6004-5064,0,2,0,1,,
Act-6004-5064,0,3,0,1,,
Act-6504-5064,0,1,0,1,,
Act-6504-5064,0,2,0,1,,
Act-6504-5064,0,3,0,1,,
Act-6005-5065,0,1,0,1,,
Act-6005-5065,0,2,0,1,,
Act-6005-5065,0,3,0,1,,
Act-6505-5065,0,1,0,1,,
Act-6505-5065,0,2,0,1,,
Act-6505-5065,0,3,0,1,,
Act-6000-5066,0,1,0,1,,
Act-6000-5066,0,2,0,1,,
Act-6000-5066,0,3,0,1,,
Act-6500-5066,0,1,0,1,,
Act-6500-5066,0,2,0,1,,
Act-6500-5066,0,3,0,1,,
Act-6001-5067,0,1,0,1,,
Act-6001-5067,0,2,0,1,,
Act-6001-5067,0,3,0,1,,
Act-6501-5067,0,1,0,1,,
Act-6501-5067,0,2,0,1,,
Act-6501-5067,0,3,0,1,,
Act-6002-5068,0,1,0,1,,
Act-6002-5068,0,2,0,1,,
Act-6002-5068,0,3,0,1,,
Act-6502-5068,0,1,0,1,,
Act-6502-5068,0,2,0,1,,
Act-6502-5068,0,3,0,1,,
Act-6003-5069,0,1,0,1,,
Act-6003-5069,0,2,0,1,,
Act-6003-5069,0,3,0,1,,
Act-6503-5069,0,1,0,1,,
Act-6503-5069,0,2,0,1,,
Act-6503-5069,0,3,0,1,,
Act-6004-5070,0,1,0,1,,
Act-6004-5070,0,2,0,1,,
Act-6004-5070,0,3,0,1,,
Act-6504-5070,0,1,0,1,,
Act-6504-5070,0,2,0,1,,
Act-6504-5070,0,3,0,1,,
Act-6005-5071,0,1,0,1,,
Act-6005-5071,0,2,0,1,,
Act-6005-5071,0,3,0,1,,
Act-6505-5071,0,1,0,1,,
Act-6505-5071,0,2,0,1,,
Act-6505-5071,0,3,0,1,,
Act-6000-5072,0,1,0,1,,
Act-6000-5072,0,2,0,1,,
Act-6000-5072,0,3,0,1,,
Act-6500-5072,0,1,0,1,,
Act-6500-5072,0,2,0,1,,
Act-6500-5072,0,3,0,1,,
Act-6001-5073,0,1,0,1,,
Act-6001-5073,0,2,0,1,,
Act-6001-5073,0,3,0,1,,
Act-6501-5073,0,1,0,1,,
Act-6501-5073,0,2,0,1,,
Act-6501-5073,0,3,0,1,,
Act-6002-5074,0,1,0,1,,
Act-6002-5074,0,2,0,1,,
Act-6002-5074,0,3,0,1,,
Act-6502-5074,0,1,0,1,,
Act-6502-5074,0,2,0,1,,
Act-6502-5074,0,3,0,1,,
Act-6003-5075,0,1,0,1,,
Act-6003-5075,0,2,0,1,,
Act-6003-5075,0,3,0,1,,
Act-6503-5075,0,1,0,1,,
Act-6503-5075,0,2,0,1,,
Act-6503-5075,0,3,0,1,,
Act-6004-5076,0,1,0,1,,
Act-6004-5076,0,2,0,1,,
Act-6004-5076,0,3,0,1,,
Act-6504-5076,0,1,0,1,,
Act-6504-5076,0,2,0,1,,
Act-6504-5076,0,3,0,1,,
Act-6005-5077,0,1,0,1,,
Act-6005-5077,0,2,0,1,,
Act-6005-5077,0,3,0,1,,
Act-6505-5077,0,1,0,1,,
Act-6505-5077,0,2,0,1,,
Act-6505-5077,0,3,0,1,,
Act-6000-5078,0,1,0,1,,
Act-6000-5078,0,2,0,1,,
Act-6000-5078,0,3,0,1,,
Act-6500-5078,0,1,0,1,,
Act-6500-5078,0,2,0,1,,
Act-6500-5078,0,3,0,1,,
Act-6001-5079,0,1,0,1,,
Act-6001-5079,0,2,0,1,,
Act-6001-5079,0,3,0,1,,
Act-6501-5079,0,1,0,1,,
Act-6501-5079,0,2,0,1,,
Act-6501-5079,0,3,0,1,,
Act-7000-6000,0,1,0,1,,
Act-7000-6000,0,2,0,1,,
Act-7000-6000,0,3,0,1,,
Act-7000-6001,0,1,0,1,,
Act-7000-6001,0,2,0,1,,
Act-7000-6001,0,3,0,1,,
Act-7000-6002,0,1,0,1,,
Act-7000-6002,0,2,0,1,,
Act-7000-6002,0,3,0,1,,
Act-7000-6003,0,1,0,1,,
Act-7000-6003,0,2,0,1,,
Act-7000-6003,0,3,0,1,,
Act-7000-6004,0,1,0,1,,
Act-7000-6004,0,2,0,1,,
Act-7000-6004,0,3,0,1,,
Act-7000-6005,0,1,0,1,,
Act-7000-6005,0,2,0,1,,
Act-7000-6005,0,3,0,1,,
Act-7000-6500,0,1,0,1,,
Act-7000-6500,0,2,0,1,,
Act-7000-6500,0,3,0,1,,
Act-7000-6501,0,1,0,1,,
Act-7000-6501,0,2,0,1,,
Act-7000-6501,0,3,0,1,,
Act-7000-6502,0,1,0,1,,
Act-7000-6502,0,2,0,1,,
Act-7000-6502,0,3,0,1,,
Act-7000-6503,0,1,0,1,,
Act-7000-6503,0,2,0,1,,
Act-7000-6503,0,3,0,1,,
Act-7000-6504,0,1,0,1,,
Act-7000-6504,0,2,0,1,,
Act-7000-6504,0,3,0,1,,
Act-7000-6505,0,1,0,1,,
Act-7000-6505,0,2,0,1,,
Act-7000-6505,0,3,0,1,,
Act-8000-5000,0,0,0,1,,
Act-8000-5001,0,0,0,1,,
Act-8000-5002,0,0,0,1,,
Act-8000-5003,0,0,0,1,,
Act-8000-5004,0,0,0,1,,
Act-8000-5005,0,0,0,1,,
Act-8000-5006,0,0,0,1,,
Act-8000-5007,0,0,0,1,,
Act-8000-5008,0,0,0,1,,
Act-8000-5009,0,0,0,1,,
Act-8000-5010,0,0,0,1,,
Act-8000-5011,0,0,0,1,,
Act-8000-5012,0,0,0,1,,
Act-8000-5013,0,0,0,1,,
Act-8000-5014,0,0,0,1,,
Act-8000-5015,0,0,0,1,,
Act-8000-5016,0,0,0,1,,
Act-8000-5017,0,0,0,1,,
Act-8000-5018,0,0,0,1,,
Act-8000-5019,0,0,0,1,,
Act-8000-5020,0,0,0,1,,
Act-8000-5021,0,0,0,1,,
Act-8000-5022,0,0,0,1,,
Act-8000-5023,0,0,0,1,,
Act-8000-5024,0,0,0,1,,
Act-8000-5025,0,0,0,1,,
Act-8000-5026,0,0,0,1,,
Act-8000-5027,0,0,0,1,,
Act-8000-5028,0,0,0,1,,
Act-8000-5029,0,0,0,1,,
Act-8000-5030,0,0,0,1,,
Act-8000-5031,0,0,0,1,,
Act-8000-5032,0,0,0,1,,
Act-8000-5033,0,0,0,1,,
Act-8000-5034,0,0,0,1,,
Act-8000-5035,0,0,0,1,,
Act-8000-5036,0,0,0,1,,
Act-8000-5037,0,0,0,1,,
Act-8000-5038,0,0,0,1,,
Act-8000-5039,0,0,0,1,,
Act-8000-5040,0,0,0,1,,
Act-8000-5041,0,0,0,1,,
Act-8000-5042,0,0,0,1,,
Act-8000-5043,0,0,0,1,,
Act-8000-5044,0,0,0,1,,
Act-8000-5045,0,0,0,1,,
Act-8000-5046,0,0,0,1,,
Act-8000-5047,0,0,0,1,,
Act-8000-5048,0,0,0,1,,
Act-8000-5049,0,0,0,1,,
Act-8000-5050,0,0,0,1,,
Act-8000-5051,0,0,0,1,,
Act-8000-5052,0,0,0,1,,
Act-8000-5053,0,0,0,1,,
Act-8000-5054,0,0,0,1,,
Act-8000-5055,0,0,0,1,,
Act-8000-5056,0,0,0,1,,
Act-8000-5057,0,0,0,1,,
Act-8000-5058,0,0,0,1,,
Act-8000-5059,0,0,0,1,,
Act-8000-5060,0,0,0,1,,
Act-8000-5061,0,0,0,1,,
Act-8000-5062,0,0,0,1,,
Act-8000-5063,0,0,0,1,,
Act-8000-5064,0,0,0,1,,
Act-8000-5065,0,0,0,1,,
Act-8000-5066,0,0,0,1,,
Act-8000-5067,0,0,0,1,,
Act-8000-5068,0,0,0,1,,
Act-8000-5069,0,0,0,1,,
Act-8000-5070,0,0,0,1,,
Act-8000-5071,0,0,0,1,,
Act-8000-5072,0,0,0,1,,
Act-8000-5073,0,0,0,1,,
Act-8000-5074,0,0,0,1,,
Act-8000-5075,0,0,0,1,,
Act-8000-5076,0,0,0,1,,
Act-8000-5077,0,0,0,1,,
Act-8000-5078,0,0,0,1,,
Act-8000-5079,0,0,0,1,,
