Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Item.[ItemKey],Location.[LocationKey],Version.[VersionKey],Material Production Graph Association,Material Production Min Qty,Material Production Multiple Qty,Material Production Priority,Material Production Qty Per,No Build
Act-5028-748,0,2,2,748,0,1,50,25,1,1,
Act-5028-748,0,3,3,748,0,1,50,25,1,1,
Act-5028-748,0,0,0,748,0,1,50,25,1,1,
Act-5029-749,0,1,1,749,0,1,50,25,1,1,
Act-5029-749,0,2,2,749,0,1,50,25,1,1,
Act-5029-749,0,3,3,749,0,1,50,25,1,1,
Act-5029-749,0,0,0,749,0,1,50,25,1,1,
Act-5030-750,0,1,1,750,0,1,50,25,1,1,
Act-5030-750,0,2,2,750,0,1,50,25,1,1,
Act-5030-750,0,3,3,750,0,1,50,25,1,1,
Act-5030-750,0,0,0,750,0,1,50,25,1,1,
Act-5031-751,0,1,1,751,0,1,50,25,1,1,
Act-5031-751,0,2,2,751,0,1,50,25,1,1,
Act-5031-751,0,3,3,751,0,1,50,25,1,1,
Act-5031-751,0,0,0,751,0,1,50,25,1,1,
Act-5032-752,0,1,1,752,0,1,50,25,1,1,
Act-5032-752,0,2,2,752,0,1,50,25,1,1,
Act-5032-752,0,3,3,752,0,1,50,25,1,1,
Act-5032-752,0,0,0,752,0,1,50,25,1,1,
Act-5033-753,0,1,1,753,0,1,50,25,1,1,
Act-5033-753,0,2,2,753,0,1,50,25,1,1,
Act-5033-753,0,3,3,753,0,1,50,25,1,1,
Act-5033-753,0,0,0,753,0,1,50,25,1,1,
Act-5034-754,0,1,1,754,0,1,50,25,1,1,
Act-5034-754,0,2,2,754,0,1,50,25,1,1,
Act-5034-754,0,3,3,754,0,1,50,25,1,1,
Act-5034-754,0,0,0,754,0,1,50,25,1,1,
Act-5035-755,0,1,1,755,0,1,50,25,1,1,
Act-5035-755,0,2,2,755,0,1,50,25,1,1,
Act-5035-755,0,3,3,755,0,1,50,25,1,1,
Act-5035-755,0,0,0,755,0,1,50,25,1,1,
Act-5036-756,0,1,1,756,0,1,50,25,1,1,
Act-5036-756,0,2,2,756,0,1,50,25,1,1,
Act-5036-756,0,3,3,756,0,1,50,25,1,1,
Act-5036-756,0,0,0,756,0,1,50,25,1,1,
Act-5037-757,0,1,1,757,0,1,50,25,1,1,
Act-5037-757,0,2,2,757,0,1,50,25,1,1,
Act-5037-757,0,3,3,757,0,1,50,25,1,1,
Act-5037-757,0,0,0,757,0,1,50,25,1,1,
Act-5038-758,0,1,1,758,0,1,50,25,1,1,
Act-5038-758,0,2,2,758,0,1,50,25,1,1,
Act-5038-758,0,3,3,758,0,1,50,25,1,1,
Act-5038-758,0,0,0,758,0,1,50,25,1,1,
Act-5039-759,0,1,1,759,0,1,50,25,1,1,
Act-5039-759,0,2,2,759,0,1,50,25,1,1,
Act-5039-759,0,3,3,759,0,1,50,25,1,1,
Act-5039-759,0,0,0,759,0,1,50,25,1,1,
Act-5040-760,0,1,1,760,0,1,50,25,1,1,
Act-5040-760,0,2,2,760,0,1,50,25,1,1,
Act-5040-760,0,3,3,760,0,1,50,25,1,1,
Act-5040-760,0,0,0,760,0,1,50,25,1,1,
Act-5041-761,0,1,1,761,0,1,50,25,1,1,
Act-5041-761,0,2,2,761,0,1,50,25,1,1,
Act-5041-761,0,3,3,761,0,1,50,25,1,1,
Act-5041-761,0,0,0,761,0,1,50,25,1,1,
Act-5042-762,0,1,1,762,0,1,50,25,1,1,
Act-5042-762,0,2,2,762,0,1,50,25,1,1,
Act-5042-762,0,3,3,762,0,1,50,25,1,1,
Act-5042-762,0,0,0,762,0,1,50,25,1,1,
Act-5043-763,0,1,1,763,0,1,50,25,1,1,
Act-5043-763,0,2,2,763,0,1,50,25,1,1,
Act-5043-763,0,3,3,763,0,1,50,25,1,1,
Act-5043-763,0,0,0,763,0,1,50,25,1,1,
Act-5044-764,0,1,1,764,0,1,50,25,1,1,
Act-5044-764,0,2,2,764,0,1,50,25,1,1,
Act-5044-764,0,3,3,764,0,1,50,25,1,1,
Act-5044-764,0,0,0,764,0,1,50,25,1,1,
Act-5045-765,0,1,1,765,0,1,50,25,1,1,
Act-5045-765,0,2,2,765,0,1,50,25,1,1,
Act-5045-765,0,3,3,765,0,1,50,25,1,1,
Act-5045-765,0,0,0,765,0,1,50,25,1,1,
Act-5046-766,0,1,1,766,0,1,50,25,1,1,
Act-5046-766,0,2,2,766,0,1,50,25,1,1,
Act-5046-766,0,3,3,766,0,1,50,25,1,1,
Act-5046-766,0,0,0,766,0,1,50,25,1,1,
Act-5047-767,0,1,1,767,0,1,50,25,1,1,
Act-5047-767,0,2,2,767,0,1,50,25,1,1,
Act-5047-767,0,3,3,767,0,1,50,25,1,1,
Act-5047-767,0,0,0,767,0,1,50,25,1,1,
Act-5048-768,0,1,1,768,0,1,50,25,1,1,
Act-5048-768,0,2,2,768,0,1,50,25,1,1,
Act-5048-768,0,3,3,768,0,1,50,25,1,1,
Act-5048-768,0,0,0,768,0,1,50,25,1,1,
Act-5049-769,0,1,1,769,0,1,50,25,1,1,
Act-5049-769,0,2,2,769,0,1,50,25,1,1,
Act-5049-769,0,3,3,769,0,1,50,25,1,1,
Act-5049-769,0,0,0,769,0,1,50,25,1,1,
Act-5050-770,0,1,1,770,0,1,50,25,1,1,
Act-5050-770,0,2,2,770,0,1,50,25,1,1,
Act-5050-770,0,3,3,770,0,1,50,25,1,1,
Act-5050-770,0,0,0,770,0,1,50,25,1,1,
Act-5051-771,0,1,1,771,0,1,50,25,1,1,
Act-5051-771,0,2,2,771,0,1,50,25,1,1,
Act-5051-771,0,3,3,771,0,1,50,25,1,1,
Act-5051-771,0,0,0,771,0,1,50,25,1,1,
Act-5052-772,0,1,1,772,0,1,50,25,1,1,
Act-5052-772,0,2,2,772,0,1,50,25,1,1,
Act-5052-772,0,3,3,772,0,1,50,25,1,1,
Act-5052-772,0,0,0,772,0,1,50,25,1,1,
Act-5053-773,0,1,1,773,0,1,50,25,1,1,
Act-5053-773,0,2,2,773,0,1,50,25,1,1,
Act-5053-773,0,3,3,773,0,1,50,25,1,1,
Act-5053-773,0,0,0,773,0,1,50,25,1,1,
Act-5054-774,0,1,1,774,0,1,50,25,1,1,
Act-5054-774,0,2,2,774,0,1,50,25,1,1,
Act-5054-774,0,3,3,774,0,1,50,25,1,1,
Act-5054-774,0,0,0,774,0,1,50,25,1,1,
Act-5055-775,0,1,1,775,0,1,50,25,1,1,
Act-5055-775,0,2,2,775,0,1,50,25,1,1,
Act-5055-775,0,3,3,775,0,1,50,25,1,1,
Act-5055-775,0,0,0,775,0,1,50,25,1,1,
Act-5056-776,0,1,1,776,0,1,50,25,1,1,
Act-5056-776,0,2,2,776,0,1,50,25,1,1,
Act-5056-776,0,3,3,776,0,1,50,25,1,1,
Act-5056-776,0,0,0,776,0,1,50,25,1,1,
Act-5057-777,0,1,1,777,0,1,50,25,1,1,
Act-5057-777,0,2,2,777,0,1,50,25,1,1,
Act-5057-777,0,3,3,777,0,1,50,25,1,1,
Act-5057-777,0,0,0,777,0,1,50,25,1,1,
Act-5058-778,0,1,1,778,0,1,50,25,1,1,
Act-5058-778,0,2,2,778,0,1,50,25,1,1,
Act-5058-778,0,3,3,778,0,1,50,25,1,1,
Act-5058-778,0,0,0,778,0,1,50,25,1,1,
Act-5059-779,0,1,1,779,0,1,50,25,1,1,
Act-5059-779,0,2,2,779,0,1,50,25,1,1,
Act-5059-779,0,3,3,779,0,1,50,25,1,1,
Act-5059-779,0,0,0,779,0,1,50,25,1,1,
Act-5060-780,0,1,1,780,0,1,50,25,1,1,
Act-5060-780,0,2,2,780,0,1,50,25,1,1,
Act-5060-780,0,3,3,780,0,1,50,25,1,1,
Act-5060-780,0,0,0,780,0,1,50,25,1,1,
Act-5061-781,0,1,1,781,0,1,50,25,1,1,
Act-5061-781,0,2,2,781,0,1,50,25,1,1,
Act-5061-781,0,3,3,781,0,1,50,25,1,1,
Act-5061-781,0,0,0,781,0,1,50,25,1,1,
Act-5062-782,0,1,1,782,0,1,50,25,1,1,
Act-5062-782,0,2,2,782,0,1,50,25,1,1,
Act-5062-782,0,3,3,782,0,1,50,25,1,1,
Act-5062-782,0,0,0,782,0,1,50,25,1,1,
Act-5063-783,0,1,1,783,0,1,50,25,1,1,
Act-5063-783,0,2,2,783,0,1,50,25,1,1,
Act-5063-783,0,3,3,783,0,1,50,25,1,1,
Act-5063-783,0,0,0,783,0,1,50,25,1,1,
Act-5064-784,0,1,1,784,0,1,50,25,1,1,
Act-5064-784,0,2,2,784,0,1,50,25,1,1,
Act-5064-784,0,3,3,784,0,1,50,25,1,1,
Act-5064-784,0,0,0,784,0,1,50,25,1,1,
Act-5065-785,0,1,1,785,0,1,50,25,1,1,
Act-5065-785,0,2,2,785,0,1,50,25,1,1,
Act-5065-785,0,3,3,785,0,1,50,25,1,1,
Act-5065-785,0,0,0,785,0,1,50,25,1,1,
Act-5066-786,0,1,1,786,0,1,50,25,1,1,
Act-5066-786,0,2,2,786,0,1,50,25,1,1,
Act-5066-786,0,3,3,786,0,1,50,25,1,1,
Act-5066-786,0,0,0,786,0,1,50,25,1,1,
Act-5067-787,0,1,1,787,0,1,50,25,1,1,
Act-5067-787,0,2,2,787,0,1,50,25,1,1,
Act-5067-787,0,3,3,787,0,1,50,25,1,1,
Act-5067-787,0,0,0,787,0,1,50,25,1,1,
Act-5068-788,0,1,1,788,0,1,50,25,1,1,
Act-5068-788,0,2,2,788,0,1,50,25,1,1,
Act-5068-788,0,3,3,788,0,1,50,25,1,1,
Act-5068-788,0,0,0,788,0,1,50,25,1,1,
Act-5069-789,0,1,1,789,0,1,50,25,1,1,
Act-5069-789,0,2,2,789,0,1,50,25,1,1,
Act-5069-789,0,3,3,789,0,1,50,25,1,1,
Act-5069-789,0,0,0,789,0,1,50,25,1,1,
Act-5070-790,0,1,1,790,0,1,50,25,1,1,
Act-5070-790,0,2,2,790,0,1,50,25,1,1,
Act-5070-790,0,3,3,790,0,1,50,25,1,1,
Act-5070-790,0,0,0,790,0,1,50,25,1,1,
Act-5071-791,0,1,1,791,0,1,50,25,1,1,
Act-5071-791,0,2,2,791,0,1,50,25,1,1,
Act-5071-791,0,3,3,791,0,1,50,25,1,1,
Act-5071-791,0,0,0,791,0,1,50,25,1,1,
Act-5072-792,0,1,1,792,0,1,50,25,1,1,
Act-5072-792,0,2,2,792,0,1,50,25,1,1,
Act-5072-792,0,3,3,792,0,1,50,25,1,1,
Act-5072-792,0,0,0,792,0,1,50,25,1,1,
Act-5073-793,0,1,1,793,0,1,50,25,1,1,
Act-5073-793,0,2,2,793,0,1,50,25,1,1,
Act-5073-793,0,3,3,793,0,1,50,25,1,1,
Act-5073-793,0,0,0,793,0,1,50,25,1,1,
Act-5074-794,0,1,1,794,0,1,50,25,1,1,
Act-5074-794,0,2,2,794,0,1,50,25,1,1,
Act-5074-794,0,3,3,794,0,1,50,25,1,1,
Act-5074-794,0,0,0,794,0,1,50,25,1,1,
Act-5075-795,0,1,1,795,0,1,50,25,1,1,
Act-5075-795,0,2,2,795,0,1,50,25,1,1,
Act-5075-795,0,3,3,795,0,1,50,25,1,1,
Act-5075-795,0,0,0,795,0,1,50,25,1,1,
Act-5076-796,0,1,1,796,0,1,50,25,1,1,
Act-5076-796,0,2,2,796,0,1,50,25,1,1,
Act-5076-796,0,3,3,796,0,1,50,25,1,1,
Act-5076-796,0,0,0,796,0,1,50,25,1,1,
Act-5077-797,0,1,1,797,0,1,50,25,1,1,
Act-5077-797,0,2,2,797,0,1,50,25,1,1,
Act-5077-797,0,3,3,797,0,1,50,25,1,1,
Act-5077-797,0,0,0,797,0,1,50,25,1,1,
Act-5078-798,0,1,1,798,0,1,50,25,1,1,
Act-5078-798,0,2,2,798,0,1,50,25,1,1,
Act-5078-798,0,3,3,798,0,1,50,25,1,1,
Act-5078-798,0,0,0,798,0,1,50,25,1,1,
Act-5079-799,0,1,1,799,0,1,50,25,1,1,
Act-5079-799,0,2,2,799,0,1,50,25,1,1,
Act-5079-799,0,3,3,799,0,1,50,25,1,1,
Act-5079-799,0,0,0,799,0,1,50,25,1,1,
Act-5000-800,0,1,1,800,0,1,50,25,1,1,
Act-5000-800,0,2,2,800,0,1,50,25,1,1,
Act-5000-800,0,3,3,800,0,1,50,25,1,1,
Act-5000-800,0,0,0,800,0,1,50,25,1,1,
Act-5001-801,0,1,1,801,0,1,50,25,1,1,
Act-5001-801,0,2,2,801,0,1,50,25,1,1,
Act-5001-801,0,3,3,801,0,1,50,25,1,1,
Act-5001-801,0,0,0,801,0,1,50,25,1,1,
Act-5002-802,0,1,1,802,0,1,50,25,1,1,
Act-5002-802,0,2,2,802,0,1,50,25,1,1,
Act-5002-802,0,3,3,802,0,1,50,25,1,1,
Act-5002-802,0,0,0,802,0,1,50,25,1,1,
Act-5003-803,0,1,1,803,0,1,50,25,1,1,
Act-5003-803,0,2,2,803,0,1,50,25,1,1,
Act-5003-803,0,3,3,803,0,1,50,25,1,1,
Act-5003-803,0,0,0,803,0,1,50,25,1,1,
Act-5004-804,0,1,1,804,0,1,50,25,1,1,
Act-5004-804,0,2,2,804,0,1,50,25,1,1,
Act-5004-804,0,3,3,804,0,1,50,25,1,1,
Act-5004-804,0,0,0,804,0,1,50,25,1,1,
Act-5005-805,0,1,1,805,0,1,50,25,1,1,
Act-5005-805,0,2,2,805,0,1,50,25,1,1,
Act-5005-805,0,3,3,805,0,1,50,25,1,1,
Act-5005-805,0,0,0,805,0,1,50,25,1,1,
Act-5006-806,0,1,1,806,0,1,50,25,1,1,
Act-5006-806,0,2,2,806,0,1,50,25,1,1,
Act-5006-806,0,3,3,806,0,1,50,25,1,1,
Act-5006-806,0,0,0,806,0,1,50,25,1,1,
Act-5007-807,0,1,1,807,0,1,50,25,1,1,
Act-5007-807,0,2,2,807,0,1,50,25,1,1,
Act-5007-807,0,3,3,807,0,1,50,25,1,1,
Act-5007-807,0,0,0,807,0,1,50,25,1,1,
Act-5008-808,0,1,1,808,0,1,50,25,1,1,
Act-5008-808,0,2,2,808,0,1,50,25,1,1,
Act-5008-808,0,3,3,808,0,1,50,25,1,1,
Act-5008-808,0,0,0,808,0,1,50,25,1,1,
Act-5009-809,0,1,1,809,0,1,50,25,1,1,
Act-5009-809,0,2,2,809,0,1,50,25,1,1,
Act-5009-809,0,3,3,809,0,1,50,25,1,1,
Act-5009-809,0,0,0,809,0,1,50,25,1,1,
Act-5010-810,0,1,1,810,0,1,50,25,1,1,
Act-5010-810,0,2,2,810,0,1,50,25,1,1,
Act-5010-810,0,3,3,810,0,1,50,25,1,1,
Act-5010-810,0,0,0,810,0,1,50,25,1,1,
Act-5011-811,0,1,1,811,0,1,50,25,1,1,
Act-5011-811,0,2,2,811,0,1,50,25,1,1,
Act-5011-811,0,3,3,811,0,1,50,25,1,1,
Act-5011-811,0,0,0,811,0,1,50,25,1,1,
Act-5012-812,0,1,1,812,0,1,50,25,1,1,
Act-5012-812,0,2,2,812,0,1,50,25,1,1,
Act-5012-812,0,3,3,812,0,1,50,25,1,1,
Act-5012-812,0,0,0,812,0,1,50,25,1,1,
Act-5013-813,0,1,1,813,0,1,50,25,1,1,
Act-5013-813,0,2,2,813,0,1,50,25,1,1,
Act-5013-813,0,3,3,813,0,1,50,25,1,1,
Act-5013-813,0,0,0,813,0,1,50,25,1,1,
Act-5014-814,0,1,1,814,0,1,50,25,1,1,
Act-5014-814,0,2,2,814,0,1,50,25,1,1,
Act-5014-814,0,3,3,814,0,1,50,25,1,1,
Act-5014-814,0,0,0,814,0,1,50,25,1,1,
Act-5015-815,0,1,1,815,0,1,50,25,1,1,
Act-5015-815,0,2,2,815,0,1,50,25,1,1,
Act-5015-815,0,3,3,815,0,1,50,25,1,1,
Act-5015-815,0,0,0,815,0,1,50,25,1,1,
Act-5016-816,0,1,1,816,0,1,50,25,1,1,
Act-5016-816,0,2,2,816,0,1,50,25,1,1,
Act-5016-816,0,3,3,816,0,1,50,25,1,1,
Act-5016-816,0,0,0,816,0,1,50,25,1,1,
Act-5017-817,0,1,1,817,0,1,50,25,1,1,
Act-5017-817,0,2,2,817,0,1,50,25,1,1,
Act-5017-817,0,3,3,817,0,1,50,25,1,1,
Act-5017-817,0,0,0,817,0,1,50,25,1,1,
Act-5018-818,0,1,1,818,0,1,50,25,1,1,
Act-5018-818,0,2,2,818,0,1,50,25,1,1,
Act-5018-818,0,3,3,818,0,1,50,25,1,1,
Act-5018-818,0,0,0,818,0,1,50,25,1,1,
Act-5019-819,0,1,1,819,0,1,50,25,1,1,
Act-5019-819,0,2,2,819,0,1,50,25,1,1,
Act-5019-819,0,3,3,819,0,1,50,25,1,1,
Act-5019-819,0,0,0,819,0,1,50,25,1,1,
Act-5020-820,0,1,1,820,0,1,50,25,1,1,
Act-5020-820,0,2,2,820,0,1,50,25,1,1,
Act-5020-820,0,3,3,820,0,1,50,25,1,1,
Act-5020-820,0,0,0,820,0,1,50,25,1,1,
Act-5021-821,0,1,1,821,0,1,50,25,1,1,
Act-5021-821,0,2,2,821,0,1,50,25,1,1,
Act-5021-821,0,3,3,821,0,1,50,25,1,1,
Act-5021-821,0,0,0,821,0,1,50,25,1,1,
Act-5022-822,0,1,1,822,0,1,50,25,1,1,
Act-5022-822,0,2,2,822,0,1,50,25,1,1,
Act-5022-822,0,3,3,822,0,1,50,25,1,1,
Act-5022-822,0,0,0,822,0,1,50,25,1,1,
Act-5023-823,0,1,1,823,0,1,50,25,1,1,
Act-5023-823,0,2,2,823,0,1,50,25,1,1,
Act-5023-823,0,3,3,823,0,1,50,25,1,1,
Act-5023-823,0,0,0,823,0,1,50,25,1,1,
Act-5024-824,0,1,1,824,0,1,50,25,1,1,
Act-5024-824,0,2,2,824,0,1,50,25,1,1,
Act-5024-824,0,3,3,824,0,1,50,25,1,1,
Act-5024-824,0,0,0,824,0,1,50,25,1,1,
Act-5025-825,0,1,1,825,0,1,50,25,1,1,
Act-5025-825,0,2,2,825,0,1,50,25,1,1,
Act-5025-825,0,3,3,825,0,1,50,25,1,1,
Act-5025-825,0,0,0,825,0,1,50,25,1,1,
Act-5026-826,0,1,1,826,0,1,50,25,1,1,
Act-5026-826,0,2,2,826,0,1,50,25,1,1,
Act-5026-826,0,3,3,826,0,1,50,25,1,1,
Act-5026-826,0,0,0,826,0,1,50,25,1,1,
Act-5027-827,0,1,1,827,0,1,50,25,1,1,
Act-5027-827,0,2,2,827,0,1,50,25,1,1,
Act-5027-827,0,3,3,827,0,1,50,25,1,1,
Act-5027-827,0,0,0,827,0,1,50,25,1,1,
Act-5028-828,0,1,1,828,0,1,50,25,1,1,
Act-5028-828,0,2,2,828,0,1,50,25,1,1,
Act-5028-828,0,3,3,828,0,1,50,25,1,1,
Act-5028-828,0,0,0,828,0,1,50,25,1,1,
Act-5029-829,0,1,1,829,0,1,50,25,1,1,
Act-5029-829,0,2,2,829,0,1,50,25,1,1,
Act-5029-829,0,3,3,829,0,1,50,25,1,1,
Act-5029-829,0,0,0,829,0,1,50,25,1,1,
Act-5030-830,0,1,1,830,0,1,50,25,1,1,
Act-5030-830,0,2,2,830,0,1,50,25,1,1,
Act-5030-830,0,3,3,830,0,1,50,25,1,1,
Act-5030-830,0,0,0,830,0,1,50,25,1,1,
Act-5031-831,0,1,1,831,0,1,50,25,1,1,
Act-5031-831,0,2,2,831,0,1,50,25,1,1,
Act-5031-831,0,3,3,831,0,1,50,25,1,1,
Act-5031-831,0,0,0,831,0,1,50,25,1,1,
Act-5032-832,0,1,1,832,0,1,50,25,1,1,
Act-5032-832,0,2,2,832,0,1,50,25,1,1,
Act-5032-832,0,3,3,832,0,1,50,25,1,1,
Act-5032-832,0,0,0,832,0,1,50,25,1,1,
Act-5033-833,0,1,1,833,0,1,50,25,1,1,
Act-5033-833,0,2,2,833,0,1,50,25,1,1,
Act-5033-833,0,3,3,833,0,1,50,25,1,1,
Act-5033-833,0,0,0,833,0,1,50,25,1,1,
Act-5034-834,0,1,1,834,0,1,50,25,1,1,
Act-5034-834,0,2,2,834,0,1,50,25,1,1,
Act-5034-834,0,3,3,834,0,1,50,25,1,1,
Act-5034-834,0,0,0,834,0,1,50,25,1,1,
Act-5035-835,0,1,1,835,0,1,50,25,1,1,
Act-5035-835,0,2,2,835,0,1,50,25,1,1,
Act-5035-835,0,3,3,835,0,1,50,25,1,1,
Act-5035-835,0,0,0,835,0,1,50,25,1,1,
Act-5036-836,0,1,1,836,0,1,50,25,1,1,
Act-5036-836,0,2,2,836,0,1,50,25,1,1,
Act-5036-836,0,3,3,836,0,1,50,25,1,1,
Act-5036-836,0,0,0,836,0,1,50,25,1,1,
Act-5037-837,0,1,1,837,0,1,50,25,1,1,
Act-5037-837,0,2,2,837,0,1,50,25,1,1,
Act-5037-837,0,3,3,837,0,1,50,25,1,1,
Act-5037-837,0,0,0,837,0,1,50,25,1,1,
Act-5038-838,0,1,1,838,0,1,50,25,1,1,
Act-5038-838,0,2,2,838,0,1,50,25,1,1,
Act-5038-838,0,3,3,838,0,1,50,25,1,1,
Act-5038-838,0,0,0,838,0,1,50,25,1,1,
Act-5039-839,0,1,1,839,0,1,50,25,1,1,
Act-5039-839,0,2,2,839,0,1,50,25,1,1,
Act-5039-839,0,3,3,839,0,1,50,25,1,1,
Act-5039-839,0,0,0,839,0,1,50,25,1,1,
Act-5040-840,0,1,1,840,0,1,50,25,1,1,
Act-5040-840,0,2,2,840,0,1,50,25,1,1,
Act-5040-840,0,3,3,840,0,1,50,25,1,1,
Act-5040-840,0,0,0,840,0,1,50,25,1,1,
Act-5041-841,0,1,1,841,0,1,50,25,1,1,
Act-5041-841,0,2,2,841,0,1,50,25,1,1,
Act-5041-841,0,3,3,841,0,1,50,25,1,1,
Act-5041-841,0,0,0,841,0,1,50,25,1,1,
Act-5042-842,0,1,1,842,0,1,50,25,1,1,
Act-5042-842,0,2,2,842,0,1,50,25,1,1,
Act-5042-842,0,3,3,842,0,1,50,25,1,1,
Act-5042-842,0,0,0,842,0,1,50,25,1,1,
Act-5043-843,0,1,1,843,0,1,50,25,1,1,
Act-5043-843,0,2,2,843,0,1,50,25,1,1,
Act-5043-843,0,3,3,843,0,1,50,25,1,1,
Act-5043-843,0,0,0,843,0,1,50,25,1,1,
Act-5044-844,0,1,1,844,0,1,50,25,1,1,
Act-5044-844,0,2,2,844,0,1,50,25,1,1,
Act-5044-844,0,3,3,844,0,1,50,25,1,1,
Act-5044-844,0,0,0,844,0,1,50,25,1,1,
Act-5045-845,0,1,1,845,0,1,50,25,1,1,
Act-5045-845,0,2,2,845,0,1,50,25,1,1,
Act-5045-845,0,3,3,845,0,1,50,25,1,1,
Act-5045-845,0,0,0,845,0,1,50,25,1,1,
Act-5046-846,0,1,1,846,0,1,50,25,1,1,
Act-5046-846,0,2,2,846,0,1,50,25,1,1,
Act-5046-846,0,3,3,846,0,1,50,25,1,1,
Act-5046-846,0,0,0,846,0,1,50,25,1,1,
Act-5047-847,0,1,1,847,0,1,50,25,1,1,
Act-5047-847,0,2,2,847,0,1,50,25,1,1,
Act-5047-847,0,3,3,847,0,1,50,25,1,1,
Act-5047-847,0,0,0,847,0,1,50,25,1,1,
Act-5048-848,0,1,1,848,0,1,50,25,1,1,
Act-5048-848,0,2,2,848,0,1,50,25,1,1,
Act-5048-848,0,3,3,848,0,1,50,25,1,1,
Act-5048-848,0,0,0,848,0,1,50,25,1,1,
Act-5049-849,0,1,1,849,0,1,50,25,1,1,
Act-5049-849,0,2,2,849,0,1,50,25,1,1,
Act-5049-849,0,3,3,849,0,1,50,25,1,1,
Act-5049-849,0,0,0,849,0,1,50,25,1,1,
Act-5050-850,0,1,1,850,0,1,50,25,1,1,
Act-5050-850,0,2,2,850,0,1,50,25,1,1,
Act-5050-850,0,3,3,850,0,1,50,25,1,1,
Act-5050-850,0,0,0,850,0,1,50,25,1,1,
Act-5051-851,0,1,1,851,0,1,50,25,1,1,
Act-5051-851,0,2,2,851,0,1,50,25,1,1,
Act-5051-851,0,3,3,851,0,1,50,25,1,1,
Act-5051-851,0,0,0,851,0,1,50,25,1,1,
Act-5052-852,0,1,1,852,0,1,50,25,1,1,
Act-5052-852,0,2,2,852,0,1,50,25,1,1,
Act-5052-852,0,3,3,852,0,1,50,25,1,1,
Act-5052-852,0,0,0,852,0,1,50,25,1,1,
Act-5053-853,0,1,1,853,0,1,50,25,1,1,
Act-5053-853,0,2,2,853,0,1,50,25,1,1,
Act-5053-853,0,3,3,853,0,1,50,25,1,1,
Act-5053-853,0,0,0,853,0,1,50,25,1,1,
Act-5054-854,0,1,1,854,0,1,50,25,1,1,
Act-5054-854,0,2,2,854,0,1,50,25,1,1,
Act-5054-854,0,3,3,854,0,1,50,25,1,1,
Act-5054-854,0,0,0,854,0,1,50,25,1,1,
Act-5055-855,0,1,1,855,0,1,50,25,1,1,
Act-5055-855,0,2,2,855,0,1,50,25,1,1,
Act-5055-855,0,3,3,855,0,1,50,25,1,1,
Act-5055-855,0,0,0,855,0,1,50,25,1,1,
Act-5056-856,0,1,1,856,0,1,50,25,1,1,
Act-5056-856,0,2,2,856,0,1,50,25,1,1,
Act-5056-856,0,3,3,856,0,1,50,25,1,1,
Act-5056-856,0,0,0,856,0,1,50,25,1,1,
Act-5057-857,0,1,1,857,0,1,50,25,1,1,
Act-5057-857,0,2,2,857,0,1,50,25,1,1,
Act-5057-857,0,3,3,857,0,1,50,25,1,1,
Act-5057-857,0,0,0,857,0,1,50,25,1,1,
Act-5058-858,0,1,1,858,0,1,50,25,1,1,
Act-5058-858,0,2,2,858,0,1,50,25,1,1,
Act-5058-858,0,3,3,858,0,1,50,25,1,1,
Act-5058-858,0,0,0,858,0,1,50,25,1,1,
Act-5059-859,0,1,1,859,0,1,50,25,1,1,
Act-5059-859,0,2,2,859,0,1,50,25,1,1,
Act-5059-859,0,3,3,859,0,1,50,25,1,1,
Act-5059-859,0,0,0,859,0,1,50,25,1,1,
Act-5060-860,0,1,1,860,0,1,50,25,1,1,
Act-5060-860,0,2,2,860,0,1,50,25,1,1,
Act-5060-860,0,3,3,860,0,1,50,25,1,1,
Act-5060-860,0,0,0,860,0,1,50,25,1,1,
Act-5061-861,0,1,1,861,0,1,50,25,1,1,
Act-5061-861,0,2,2,861,0,1,50,25,1,1,
Act-5061-861,0,3,3,861,0,1,50,25,1,1,
Act-5061-861,0,0,0,861,0,1,50,25,1,1,
Act-5062-862,0,1,1,862,0,1,50,25,1,1,
Act-5062-862,0,2,2,862,0,1,50,25,1,1,
Act-5062-862,0,3,3,862,0,1,50,25,1,1,
Act-5062-862,0,0,0,862,0,1,50,25,1,1,
Act-5063-863,0,1,1,863,0,1,50,25,1,1,
Act-5063-863,0,2,2,863,0,1,50,25,1,1,
Act-5063-863,0,3,3,863,0,1,50,25,1,1,
Act-5063-863,0,0,0,863,0,1,50,25,1,1,
Act-5064-864,0,1,1,864,0,1,50,25,1,1,
Act-5064-864,0,2,2,864,0,1,50,25,1,1,
Act-5064-864,0,3,3,864,0,1,50,25,1,1,
Act-5064-864,0,0,0,864,0,1,50,25,1,1,
Act-5065-865,0,1,1,865,0,1,50,25,1,1,
Act-5065-865,0,2,2,865,0,1,50,25,1,1,
Act-5065-865,0,3,3,865,0,1,50,25,1,1,
Act-5065-865,0,0,0,865,0,1,50,25,1,1,
Act-5066-866,0,1,1,866,0,1,50,25,1,1,
Act-5066-866,0,2,2,866,0,1,50,25,1,1,
Act-5066-866,0,3,3,866,0,1,50,25,1,1,
Act-5066-866,0,0,0,866,0,1,50,25,1,1,
Act-5067-867,0,1,1,867,0,1,50,25,1,1,
Act-5067-867,0,2,2,867,0,1,50,25,1,1,
Act-5067-867,0,3,3,867,0,1,50,25,1,1,
