Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Resource.[ResourceKey],Location.[LocationKey],Version.[VersionKey],Capacity Category,Capacity Consumption Graph Association,Capacity Consumption Qty Per,Capacity Graph Priority
Act-5064-544,0,3,Res-5064-I,5064,0,I,1,1,1
Act-5064-544,0,3,Res-5064-544,544,0,,1,1,1
Act-5064-544,0,3,Res-544-O,544,0,O,1,1,1
Act-5064-544,0,0,Res-5064,5064,0,I,1,1,1
Act-5064-544,0,0,Res-5064-I,5064,0,I,1,1,1
Act-5064-544,0,0,Res-5064-544,544,0,,1,1,1
Act-5064-544,0,0,Res-544-O,544,0,O,1,1,1
Act-5065-545,0,1,Res-5065,5065,0,I,1,1,1
Act-5065-545,0,1,Res-5065-I,5065,0,I,1,1,1
Act-5065-545,0,1,Res-5065-545,545,0,,1,1,1
Act-5065-545,0,1,Res-545-O,545,0,O,1,1,1
Act-5065-545,0,2,Res-5065,5065,0,I,1,1,1
Act-5065-545,0,2,Res-5065-I,5065,0,I,1,1,1
Act-5065-545,0,2,Res-5065-545,545,0,,1,1,1
Act-5065-545,0,2,Res-545-O,545,0,O,1,1,1
Act-5065-545,0,3,Res-5065,5065,0,I,1,1,1
Act-5065-545,0,3,Res-5065-I,5065,0,I,1,1,1
Act-5065-545,0,3,Res-5065-545,545,0,,1,1,1
Act-5065-545,0,3,Res-545-O,545,0,O,1,1,1
Act-5065-545,0,0,Res-5065,5065,0,I,1,1,1
Act-5065-545,0,0,Res-5065-I,5065,0,I,1,1,1
Act-5065-545,0,0,Res-5065-545,545,0,,1,1,1
Act-5065-545,0,0,Res-545-O,545,0,O,1,1,1
Act-5066-546,0,1,Res-5066,5066,0,I,1,1,1
Act-5066-546,0,1,Res-5066-I,5066,0,I,1,1,1
Act-5066-546,0,1,Res-5066-546,546,0,,1,1,1
Act-5066-546,0,1,Res-546-O,546,0,O,1,1,1
Act-5066-546,0,2,Res-5066,5066,0,I,1,1,1
Act-5066-546,0,2,Res-5066-I,5066,0,I,1,1,1
Act-5066-546,0,2,Res-5066-546,546,0,,1,1,1
Act-5066-546,0,2,Res-546-O,546,0,O,1,1,1
Act-5066-546,0,3,Res-5066,5066,0,I,1,1,1
Act-5066-546,0,3,Res-5066-I,5066,0,I,1,1,1
Act-5066-546,0,3,Res-5066-546,546,0,,1,1,1
Act-5066-546,0,3,Res-546-O,546,0,O,1,1,1
Act-5066-546,0,0,Res-5066,5066,0,I,1,1,1
Act-5066-546,0,0,Res-5066-I,5066,0,I,1,1,1
Act-5066-546,0,0,Res-5066-546,546,0,,1,1,1
Act-5066-546,0,0,Res-546-O,546,0,O,1,1,1
Act-5067-547,0,1,Res-5067,5067,0,I,1,1,1
Act-5067-547,0,1,Res-5067-I,5067,0,I,1,1,1
Act-5067-547,0,1,Res-5067-547,547,0,,1,1,1
Act-5067-547,0,1,Res-547-O,547,0,O,1,1,1
Act-5067-547,0,2,Res-5067,5067,0,I,1,1,1
Act-5067-547,0,2,Res-5067-I,5067,0,I,1,1,1
Act-5067-547,0,2,Res-5067-547,547,0,,1,1,1
Act-5067-547,0,2,Res-547-O,547,0,O,1,1,1
Act-5067-547,0,3,Res-5067,5067,0,I,1,1,1
Act-5067-547,0,3,Res-5067-I,5067,0,I,1,1,1
Act-5067-547,0,3,Res-5067-547,547,0,,1,1,1
Act-5067-547,0,3,Res-547-O,547,0,O,1,1,1
Act-5067-547,0,0,Res-5067,5067,0,I,1,1,1
Act-5067-547,0,0,Res-5067-I,5067,0,I,1,1,1
Act-5067-547,0,0,Res-5067-547,547,0,,1,1,1
Act-5067-547,0,0,Res-547-O,547,0,O,1,1,1
Act-5068-548,0,1,Res-5068,5068,0,I,1,1,1
Act-5068-548,0,1,Res-5068-I,5068,0,I,1,1,1
Act-5068-548,0,1,Res-5068-548,548,0,,1,1,1
Act-5068-548,0,1,Res-548-O,548,0,O,1,1,1
Act-5068-548,0,2,Res-5068,5068,0,I,1,1,1
Act-5068-548,0,2,Res-5068-I,5068,0,I,1,1,1
Act-5068-548,0,2,Res-5068-548,548,0,,1,1,1
Act-5068-548,0,2,Res-548-O,548,0,O,1,1,1
Act-5068-548,0,3,Res-5068,5068,0,I,1,1,1
Act-5068-548,0,3,Res-5068-I,5068,0,I,1,1,1
Act-5068-548,0,3,Res-5068-548,548,0,,1,1,1
Act-5068-548,0,3,Res-548-O,548,0,O,1,1,1
Act-5068-548,0,0,Res-5068,5068,0,I,1,1,1
Act-5068-548,0,0,Res-5068-I,5068,0,I,1,1,1
Act-5068-548,0,0,Res-5068-548,548,0,,1,1,1
Act-5068-548,0,0,Res-548-O,548,0,O,1,1,1
Act-5069-549,0,1,Res-5069,5069,0,I,1,1,1
Act-5069-549,0,1,Res-5069-I,5069,0,I,1,1,1
Act-5069-549,0,1,Res-5069-549,549,0,,1,1,1
Act-5069-549,0,1,Res-549-O,549,0,O,1,1,1
Act-5069-549,0,2,Res-5069,5069,0,I,1,1,1
Act-5069-549,0,2,Res-5069-I,5069,0,I,1,1,1
Act-5069-549,0,2,Res-5069-549,549,0,,1,1,1
Act-5069-549,0,2,Res-549-O,549,0,O,1,1,1
Act-5069-549,0,3,Res-5069,5069,0,I,1,1,1
Act-5069-549,0,3,Res-5069-I,5069,0,I,1,1,1
Act-5069-549,0,3,Res-5069-549,549,0,,1,1,1
Act-5069-549,0,3,Res-549-O,549,0,O,1,1,1
Act-5069-549,0,0,Res-5069,5069,0,I,1,1,1
Act-5069-549,0,0,Res-5069-I,5069,0,I,1,1,1
Act-5069-549,0,0,Res-5069-549,549,0,,1,1,1
Act-5069-549,0,0,Res-549-O,549,0,O,1,1,1
Act-5070-550,0,1,Res-5070,5070,0,I,1,1,1
Act-5070-550,0,1,Res-5070-I,5070,0,I,1,1,1
Act-5070-550,0,1,Res-5070-550,550,0,,1,1,1
Act-5070-550,0,1,Res-550-O,550,0,O,1,1,1
Act-5070-550,0,2,Res-5070,5070,0,I,1,1,1
Act-5070-550,0,2,Res-5070-I,5070,0,I,1,1,1
Act-5070-550,0,2,Res-5070-550,550,0,,1,1,1
Act-5070-550,0,2,Res-550-O,550,0,O,1,1,1
Act-5070-550,0,3,Res-5070,5070,0,I,1,1,1
Act-5070-550,0,3,Res-5070-I,5070,0,I,1,1,1
Act-5070-550,0,3,Res-5070-550,550,0,,1,1,1
Act-5070-550,0,3,Res-550-O,550,0,O,1,1,1
Act-5070-550,0,0,Res-5070,5070,0,I,1,1,1
Act-5070-550,0,0,Res-5070-I,5070,0,I,1,1,1
Act-5070-550,0,0,Res-5070-550,550,0,,1,1,1
Act-5070-550,0,0,Res-550-O,550,0,O,1,1,1
Act-5071-551,0,1,Res-5071,5071,0,I,1,1,1
Act-5071-551,0,1,Res-5071-I,5071,0,I,1,1,1
Act-5071-551,0,1,Res-5071-551,551,0,,1,1,1
Act-5071-551,0,1,Res-551-O,551,0,O,1,1,1
Act-5071-551,0,2,Res-5071,5071,0,I,1,1,1
Act-5071-551,0,2,Res-5071-I,5071,0,I,1,1,1
Act-5071-551,0,2,Res-5071-551,551,0,,1,1,1
Act-5071-551,0,2,Res-551-O,551,0,O,1,1,1
Act-5071-551,0,3,Res-5071,5071,0,I,1,1,1
Act-5071-551,0,3,Res-5071-I,5071,0,I,1,1,1
Act-5071-551,0,3,Res-5071-551,551,0,,1,1,1
Act-5071-551,0,3,Res-551-O,551,0,O,1,1,1
Act-5071-551,0,0,Res-5071,5071,0,I,1,1,1
Act-5071-551,0,0,Res-5071-I,5071,0,I,1,1,1
Act-5071-551,0,0,Res-5071-551,551,0,,1,1,1
Act-5071-551,0,0,Res-551-O,551,0,O,1,1,1
Act-5072-552,0,1,Res-5072,5072,0,I,1,1,1
Act-5072-552,0,1,Res-5072-I,5072,0,I,1,1,1
Act-5072-552,0,1,Res-5072-552,552,0,,1,1,1
Act-5072-552,0,1,Res-552-O,552,0,O,1,1,1
Act-5072-552,0,2,Res-5072,5072,0,I,1,1,1
Act-5072-552,0,2,Res-5072-I,5072,0,I,1,1,1
Act-5072-552,0,2,Res-5072-552,552,0,,1,1,1
Act-5072-552,0,2,Res-552-O,552,0,O,1,1,1
Act-5072-552,0,3,Res-5072,5072,0,I,1,1,1
Act-5072-552,0,3,Res-5072-I,5072,0,I,1,1,1
Act-5072-552,0,3,Res-5072-552,552,0,,1,1,1
Act-5072-552,0,3,Res-552-O,552,0,O,1,1,1
Act-5072-552,0,0,Res-5072,5072,0,I,1,1,1
Act-5072-552,0,0,Res-5072-I,5072,0,I,1,1,1
Act-5072-552,0,0,Res-5072-552,552,0,,1,1,1
Act-5072-552,0,0,Res-552-O,552,0,O,1,1,1
Act-5073-553,0,1,Res-5073,5073,0,I,1,1,1
Act-5073-553,0,1,Res-5073-I,5073,0,I,1,1,1
Act-5073-553,0,1,Res-5073-553,553,0,,1,1,1
Act-5073-553,0,1,Res-553-O,553,0,O,1,1,1
Act-5073-553,0,2,Res-5073,5073,0,I,1,1,1
Act-5073-553,0,2,Res-5073-I,5073,0,I,1,1,1
Act-5073-553,0,2,Res-5073-553,553,0,,1,1,1
Act-5073-553,0,2,Res-553-O,553,0,O,1,1,1
Act-5073-553,0,3,Res-5073,5073,0,I,1,1,1
Act-5073-553,0,3,Res-5073-I,5073,0,I,1,1,1
Act-5073-553,0,3,Res-5073-553,553,0,,1,1,1
Act-5073-553,0,3,Res-553-O,553,0,O,1,1,1
Act-5073-553,0,0,Res-5073,5073,0,I,1,1,1
Act-5073-553,0,0,Res-5073-I,5073,0,I,1,1,1
Act-5073-553,0,0,Res-5073-553,553,0,,1,1,1
Act-5073-553,0,0,Res-553-O,553,0,O,1,1,1
Act-5074-554,0,1,Res-5074,5074,0,I,1,1,1
Act-5074-554,0,1,Res-5074-I,5074,0,I,1,1,1
Act-5074-554,0,1,Res-5074-554,554,0,,1,1,1
Act-5074-554,0,1,Res-554-O,554,0,O,1,1,1
Act-5074-554,0,2,Res-5074,5074,0,I,1,1,1
Act-5074-554,0,2,Res-5074-I,5074,0,I,1,1,1
Act-5074-554,0,2,Res-5074-554,554,0,,1,1,1
Act-5074-554,0,2,Res-554-O,554,0,O,1,1,1
Act-5074-554,0,3,Res-5074,5074,0,I,1,1,1
Act-5074-554,0,3,Res-5074-I,5074,0,I,1,1,1
Act-5074-554,0,3,Res-5074-554,554,0,,1,1,1
Act-5074-554,0,3,Res-554-O,554,0,O,1,1,1
Act-5074-554,0,0,Res-5074,5074,0,I,1,1,1
Act-5074-554,0,0,Res-5074-I,5074,0,I,1,1,1
Act-5074-554,0,0,Res-5074-554,554,0,,1,1,1
Act-5074-554,0,0,Res-554-O,554,0,O,1,1,1
Act-5075-555,0,1,Res-5075,5075,0,I,1,1,1
Act-5075-555,0,1,Res-5075-I,5075,0,I,1,1,1
Act-5075-555,0,1,Res-5075-555,555,0,,1,1,1
Act-5075-555,0,1,Res-555-O,555,0,O,1,1,1
Act-5075-555,0,2,Res-5075,5075,0,I,1,1,1
Act-5075-555,0,2,Res-5075-I,5075,0,I,1,1,1
Act-5075-555,0,2,Res-5075-555,555,0,,1,1,1
Act-5075-555,0,2,Res-555-O,555,0,O,1,1,1
Act-5075-555,0,3,Res-5075,5075,0,I,1,1,1
Act-5075-555,0,3,Res-5075-I,5075,0,I,1,1,1
Act-5075-555,0,3,Res-5075-555,555,0,,1,1,1
Act-5075-555,0,3,Res-555-O,555,0,O,1,1,1
Act-5075-555,0,0,Res-5075,5075,0,I,1,1,1
Act-5075-555,0,0,Res-5075-I,5075,0,I,1,1,1
Act-5075-555,0,0,Res-5075-555,555,0,,1,1,1
Act-5075-555,0,0,Res-555-O,555,0,O,1,1,1
Act-5076-556,0,1,Res-5076,5076,0,I,1,1,1
Act-5076-556,0,1,Res-5076-I,5076,0,I,1,1,1
Act-5076-556,0,1,Res-5076-556,556,0,,1,1,1
Act-5076-556,0,1,Res-556-O,556,0,O,1,1,1
Act-5076-556,0,2,Res-5076,5076,0,I,1,1,1
Act-5076-556,0,2,Res-5076-I,5076,0,I,1,1,1
Act-5076-556,0,2,Res-5076-556,556,0,,1,1,1
Act-5076-556,0,2,Res-556-O,556,0,O,1,1,1
Act-5076-556,0,3,Res-5076,5076,0,I,1,1,1
Act-5076-556,0,3,Res-5076-I,5076,0,I,1,1,1
Act-5076-556,0,3,Res-5076-556,556,0,,1,1,1
Act-5076-556,0,3,Res-556-O,556,0,O,1,1,1
Act-5076-556,0,0,Res-5076,5076,0,I,1,1,1
Act-5076-556,0,0,Res-5076-I,5076,0,I,1,1,1
Act-5076-556,0,0,Res-5076-556,556,0,,1,1,1
Act-5076-556,0,0,Res-556-O,556,0,O,1,1,1
Act-5077-557,0,1,Res-5077,5077,0,I,1,1,1
Act-5077-557,0,1,Res-5077-I,5077,0,I,1,1,1
Act-5077-557,0,1,Res-5077-557,557,0,,1,1,1
Act-5077-557,0,1,Res-557-O,557,0,O,1,1,1
Act-5077-557,0,2,Res-5077,5077,0,I,1,1,1
Act-5077-557,0,2,Res-5077-I,5077,0,I,1,1,1
Act-5077-557,0,2,Res-5077-557,557,0,,1,1,1
Act-5077-557,0,2,Res-557-O,557,0,O,1,1,1
Act-5077-557,0,3,Res-5077,5077,0,I,1,1,1
Act-5077-557,0,3,Res-5077-I,5077,0,I,1,1,1
Act-5077-557,0,3,Res-5077-557,557,0,,1,1,1
Act-5077-557,0,3,Res-557-O,557,0,O,1,1,1
Act-5077-557,0,0,Res-5077,5077,0,I,1,1,1
Act-5077-557,0,0,Res-5077-I,5077,0,I,1,1,1
Act-5077-557,0,0,Res-5077-557,557,0,,1,1,1
Act-5077-557,0,0,Res-557-O,557,0,O,1,1,1
Act-5078-558,0,1,Res-5078,5078,0,I,1,1,1
Act-5078-558,0,1,Res-5078-I,5078,0,I,1,1,1
Act-5078-558,0,1,Res-5078-558,558,0,,1,1,1
Act-5078-558,0,1,Res-558-O,558,0,O,1,1,1
Act-5078-558,0,2,Res-5078,5078,0,I,1,1,1
Act-5078-558,0,2,Res-5078-I,5078,0,I,1,1,1
Act-5078-558,0,2,Res-5078-558,558,0,,1,1,1
Act-5078-558,0,2,Res-558-O,558,0,O,1,1,1
Act-5078-558,0,3,Res-5078,5078,0,I,1,1,1
Act-5078-558,0,3,Res-5078-I,5078,0,I,1,1,1
Act-5078-558,0,3,Res-5078-558,558,0,,1,1,1
Act-5078-558,0,3,Res-558-O,558,0,O,1,1,1
Act-5078-558,0,0,Res-5078,5078,0,I,1,1,1
Act-5078-558,0,0,Res-5078-I,5078,0,I,1,1,1
Act-5078-558,0,0,Res-5078-558,558,0,,1,1,1
Act-5078-558,0,0,Res-558-O,558,0,O,1,1,1
Act-5079-559,0,1,Res-5079,5079,0,I,1,1,1
Act-5079-559,0,1,Res-5079-I,5079,0,I,1,1,1
Act-5079-559,0,1,Res-5079-559,559,0,,1,1,1
Act-5079-559,0,1,Res-559-O,559,0,O,1,1,1
Act-5079-559,0,2,Res-5079,5079,0,I,1,1,1
Act-5079-559,0,2,Res-5079-I,5079,0,I,1,1,1
Act-5079-559,0,2,Res-5079-559,559,0,,1,1,1
Act-5079-559,0,2,Res-559-O,559,0,O,1,1,1
Act-5079-559,0,3,Res-5079,5079,0,I,1,1,1
Act-5079-559,0,3,Res-5079-I,5079,0,I,1,1,1
Act-5079-559,0,3,Res-5079-559,559,0,,1,1,1
Act-5079-559,0,3,Res-559-O,559,0,O,1,1,1
Act-5079-559,0,0,Res-5079,5079,0,I,1,1,1
Act-5079-559,0,0,Res-5079-I,5079,0,I,1,1,1
Act-5079-559,0,0,Res-5079-559,559,0,,1,1,1
Act-5079-559,0,0,Res-559-O,559,0,O,1,1,1
Act-5000-560,0,1,Res-5000,5000,0,I,1,1,1
Act-5000-560,0,1,Res-5000-I,5000,0,I,1,1,1
Act-5000-560,0,1,Res-5000-560,560,0,,1,1,1
Act-5000-560,0,1,Res-560-O,560,0,O,1,1,1
Act-5000-560,0,2,Res-5000,5000,0,I,1,1,1
Act-5000-560,0,2,Res-5000-I,5000,0,I,1,1,1
Act-5000-560,0,2,Res-5000-560,560,0,,1,1,1
Act-5000-560,0,2,Res-560-O,560,0,O,1,1,1
Act-5000-560,0,3,Res-5000,5000,0,I,1,1,1
Act-5000-560,0,3,Res-5000-I,5000,0,I,1,1,1
Act-5000-560,0,3,Res-5000-560,560,0,,1,1,1
Act-5000-560,0,3,Res-560-O,560,0,O,1,1,1
Act-5000-560,0,0,Res-5000,5000,0,I,1,1,1
Act-5000-560,0,0,Res-5000-I,5000,0,I,1,1,1
Act-5000-560,0,0,Res-5000-560,560,0,,1,1,1
Act-5000-560,0,0,Res-560-O,560,0,O,1,1,1
Act-5001-561,0,1,Res-5001,5001,0,I,1,1,1
Act-5001-561,0,1,Res-5001-I,5001,0,I,1,1,1
Act-5001-561,0,1,Res-5001-561,561,0,,1,1,1
Act-5001-561,0,1,Res-561-O,561,0,O,1,1,1
Act-5001-561,0,2,Res-5001,5001,0,I,1,1,1
Act-5001-561,0,2,Res-5001-I,5001,0,I,1,1,1
Act-5001-561,0,2,Res-5001-561,561,0,,1,1,1
Act-5001-561,0,2,Res-561-O,561,0,O,1,1,1
Act-5001-561,0,3,Res-5001,5001,0,I,1,1,1
Act-5001-561,0,3,Res-5001-I,5001,0,I,1,1,1
Act-5001-561,0,3,Res-5001-561,561,0,,1,1,1
Act-5001-561,0,3,Res-561-O,561,0,O,1,1,1
Act-5001-561,0,0,Res-5001,5001,0,I,1,1,1
Act-5001-561,0,0,Res-5001-I,5001,0,I,1,1,1
Act-5001-561,0,0,Res-5001-561,561,0,,1,1,1
Act-5001-561,0,0,Res-561-O,561,0,O,1,1,1
Act-5002-562,0,1,Res-5002,5002,0,I,1,1,1
Act-5002-562,0,1,Res-5002-I,5002,0,I,1,1,1
Act-5002-562,0,1,Res-5002-562,562,0,,1,1,1
Act-5002-562,0,1,Res-562-O,562,0,O,1,1,1
Act-5002-562,0,2,Res-5002,5002,0,I,1,1,1
Act-5002-562,0,2,Res-5002-I,5002,0,I,1,1,1
Act-5002-562,0,2,Res-5002-562,562,0,,1,1,1
Act-5002-562,0,2,Res-562-O,562,0,O,1,1,1
Act-5002-562,0,3,Res-5002,5002,0,I,1,1,1
Act-5002-562,0,3,Res-5002-I,5002,0,I,1,1,1
Act-5002-562,0,3,Res-5002-562,562,0,,1,1,1
Act-5002-562,0,3,Res-562-O,562,0,O,1,1,1
Act-5002-562,0,0,Res-5002,5002,0,I,1,1,1
Act-5002-562,0,0,Res-5002-I,5002,0,I,1,1,1
Act-5002-562,0,0,Res-5002-562,562,0,,1,1,1
Act-5002-562,0,0,Res-562-O,562,0,O,1,1,1
Act-5003-563,0,1,Res-5003,5003,0,I,1,1,1
Act-5003-563,0,1,Res-5003-I,5003,0,I,1,1,1
Act-5003-563,0,1,Res-5003-563,563,0,,1,1,1
Act-5003-563,0,1,Res-563-O,563,0,O,1,1,1
Act-5003-563,0,2,Res-5003,5003,0,I,1,1,1
Act-5003-563,0,2,Res-5003-I,5003,0,I,1,1,1
Act-5003-563,0,2,Res-5003-563,563,0,,1,1,1
Act-5003-563,0,2,Res-563-O,563,0,O,1,1,1
Act-5003-563,0,3,Res-5003,5003,0,I,1,1,1
Act-5003-563,0,3,Res-5003-I,5003,0,I,1,1,1
Act-5003-563,0,3,Res-5003-563,563,0,,1,1,1
Act-5003-563,0,3,Res-563-O,563,0,O,1,1,1
Act-5003-563,0,0,Res-5003,5003,0,I,1,1,1
Act-5003-563,0,0,Res-5003-I,5003,0,I,1,1,1
Act-5003-563,0,0,Res-5003-563,563,0,,1,1,1
Act-5003-563,0,0,Res-563-O,563,0,O,1,1,1
Act-5004-564,0,1,Res-5004,5004,0,I,1,1,1
Act-5004-564,0,1,Res-5004-I,5004,0,I,1,1,1
Act-5004-564,0,1,Res-5004-564,564,0,,1,1,1
Act-5004-564,0,1,Res-564-O,564,0,O,1,1,1
Act-5004-564,0,2,Res-5004,5004,0,I,1,1,1
Act-5004-564,0,2,Res-5004-I,5004,0,I,1,1,1
Act-5004-564,0,2,Res-5004-564,564,0,,1,1,1
Act-5004-564,0,2,Res-564-O,564,0,O,1,1,1
Act-5004-564,0,3,Res-5004,5004,0,I,1,1,1
Act-5004-564,0,3,Res-5004-I,5004,0,I,1,1,1
Act-5004-564,0,3,Res-5004-564,564,0,,1,1,1
Act-5004-564,0,3,Res-564-O,564,0,O,1,1,1
Act-5004-564,0,0,Res-5004,5004,0,I,1,1,1
Act-5004-564,0,0,Res-5004-I,5004,0,I,1,1,1
Act-5004-564,0,0,Res-5004-564,564,0,,1,1,1
Act-5004-564,0,0,Res-564-O,564,0,O,1,1,1
Act-5005-565,0,1,Res-5005,5005,0,I,1,1,1
Act-5005-565,0,1,Res-5005-I,5005,0,I,1,1,1
Act-5005-565,0,1,Res-5005-565,565,0,,1,1,1
Act-5005-565,0,1,Res-565-O,565,0,O,1,1,1
Act-5005-565,0,2,Res-5005,5005,0,I,1,1,1
Act-5005-565,0,2,Res-5005-I,5005,0,I,1,1,1
Act-5005-565,0,2,Res-5005-565,565,0,,1,1,1
Act-5005-565,0,2,Res-565-O,565,0,O,1,1,1
Act-5005-565,0,3,Res-5005,5005,0,I,1,1,1
Act-5005-565,0,3,Res-5005-I,5005,0,I,1,1,1
Act-5005-565,0,3,Res-5005-565,565,0,,1,1,1
Act-5005-565,0,3,Res-565-O,565,0,O,1,1,1
Act-5005-565,0,0,Res-5005,5005,0,I,1,1,1
Act-5005-565,0,0,Res-5005-I,5005,0,I,1,1,1
Act-5005-565,0,0,Res-5005-565,565,0,,1,1,1
Act-5005-565,0,0,Res-565-O,565,0,O,1,1,1
Act-5006-566,0,1,Res-5006,5006,0,I,1,1,1
Act-5006-566,0,1,Res-5006-I,5006,0,I,1,1,1
Act-5006-566,0,1,Res-5006-566,566,0,,1,1,1
Act-5006-566,0,1,Res-566-O,566,0,O,1,1,1
Act-5006-566,0,2,Res-5006,5006,0,I,1,1,1
Act-5006-566,0,2,Res-5006-I,5006,0,I,1,1,1
Act-5006-566,0,2,Res-5006-566,566,0,,1,1,1
Act-5006-566,0,2,Res-566-O,566,0,O,1,1,1
Act-5006-566,0,3,Res-5006,5006,0,I,1,1,1
Act-5006-566,0,3,Res-5006-I,5006,0,I,1,1,1
Act-5006-566,0,3,Res-5006-566,566,0,,1,1,1
Act-5006-566,0,3,Res-566-O,566,0,O,1,1,1
Act-5006-566,0,0,Res-5006,5006,0,I,1,1,1
Act-5006-566,0,0,Res-5006-I,5006,0,I,1,1,1
Act-5006-566,0,0,Res-5006-566,566,0,,1,1,1
Act-5006-566,0,0,Res-566-O,566,0,O,1,1,1
Act-5007-567,0,1,Res-5007,5007,0,I,1,1,1
Act-5007-567,0,1,Res-5007-I,5007,0,I,1,1,1
Act-5007-567,0,1,Res-5007-567,567,0,,1,1,1
Act-5007-567,0,1,Res-567-O,567,0,O,1,1,1
Act-5007-567,0,2,Res-5007,5007,0,I,1,1,1
Act-5007-567,0,2,Res-5007-I,5007,0,I,1,1,1
Act-5007-567,0,2,Res-5007-567,567,0,,1,1,1
Act-5007-567,0,2,Res-567-O,567,0,O,1,1,1
Act-5007-567,0,3,Res-5007,5007,0,I,1,1,1
Act-5007-567,0,3,Res-5007-I,5007,0,I,1,1,1
Act-5007-567,0,3,Res-5007-567,567,0,,1,1,1
Act-5007-567,0,3,Res-567-O,567,0,O,1,1,1
Act-5007-567,0,0,Res-5007,5007,0,I,1,1,1
Act-5007-567,0,0,Res-5007-I,5007,0,I,1,1,1
Act-5007-567,0,0,Res-5007-567,567,0,,1,1,1
Act-5007-567,0,0,Res-567-O,567,0,O,1,1,1
Act-5008-568,0,1,Res-5008,5008,0,I,1,1,1
Act-5008-568,0,1,Res-5008-I,5008,0,I,1,1,1
Act-5008-568,0,1,Res-5008-568,568,0,,1,1,1
Act-5008-568,0,1,Res-568-O,568,0,O,1,1,1
Act-5008-568,0,2,Res-5008,5008,0,I,1,1,1
Act-5008-568,0,2,Res-5008-I,5008,0,I,1,1,1
Act-5008-568,0,2,Res-5008-568,568,0,,1,1,1
Act-5008-568,0,2,Res-568-O,568,0,O,1,1,1
Act-5008-568,0,3,Res-5008,5008,0,I,1,1,1
Act-5008-568,0,3,Res-5008-I,5008,0,I,1,1,1
Act-5008-568,0,3,Res-5008-568,568,0,,1,1,1
Act-5008-568,0,3,Res-568-O,568,0,O,1,1,1
Act-5008-568,0,0,Res-5008,5008,0,I,1,1,1
Act-5008-568,0,0,Res-5008-I,5008,0,I,1,1,1
Act-5008-568,0,0,Res-5008-568,568,0,,1,1,1
Act-5008-568,0,0,Res-568-O,568,0,O,1,1,1
Act-5009-569,0,1,Res-5009,5009,0,I,1,1,1
Act-5009-569,0,1,Res-5009-I,5009,0,I,1,1,1
Act-5009-569,0,1,Res-5009-569,569,0,,1,1,1
Act-5009-569,0,1,Res-569-O,569,0,O,1,1,1
Act-5009-569,0,2,Res-5009,5009,0,I,1,1,1
Act-5009-569,0,2,Res-5009-I,5009,0,I,1,1,1
Act-5009-569,0,2,Res-5009-569,569,0,,1,1,1
Act-5009-569,0,2,Res-569-O,569,0,O,1,1,1
Act-5009-569,0,3,Res-5009,5009,0,I,1,1,1
Act-5009-569,0,3,Res-5009-I,5009,0,I,1,1,1
Act-5009-569,0,3,Res-5009-569,569,0,,1,1,1
Act-5009-569,0,3,Res-569-O,569,0,O,1,1,1
Act-5009-569,0,0,Res-5009,5009,0,I,1,1,1
Act-5009-569,0,0,Res-5009-I,5009,0,I,1,1,1
Act-5009-569,0,0,Res-5009-569,569,0,,1,1,1
Act-5009-569,0,0,Res-569-O,569,0,O,1,1,1
Act-5010-570,0,1,Res-5010,5010,0,I,1,1,1
Act-5010-570,0,1,Res-5010-I,5010,0,I,1,1,1
Act-5010-570,0,1,Res-5010-570,570,0,,1,1,1
Act-5010-570,0,1,Res-570-O,570,0,O,1,1,1
Act-5010-570,0,2,Res-5010,5010,0,I,1,1,1
Act-5010-570,0,2,Res-5010-I,5010,0,I,1,1,1
Act-5010-570,0,2,Res-5010-570,570,0,,1,1,1
Act-5010-570,0,2,Res-570-O,570,0,O,1,1,1
Act-5010-570,0,3,Res-5010,5010,0,I,1,1,1
Act-5010-570,0,3,Res-5010-I,5010,0,I,1,1,1
Act-5010-570,0,3,Res-5010-570,570,0,,1,1,1
Act-5010-570,0,3,Res-570-O,570,0,O,1,1,1
Act-5010-570,0,0,Res-5010,5010,0,I,1,1,1
Act-5010-570,0,0,Res-5010-I,5010,0,I,1,1,1
Act-5010-570,0,0,Res-5010-570,570,0,,1,1,1
Act-5010-570,0,0,Res-570-O,570,0,O,1,1,1
Act-5011-571,0,1,Res-5011,5011,0,I,1,1,1
Act-5011-571,0,1,Res-5011-I,5011,0,I,1,1,1
Act-5011-571,0,1,Res-5011-571,571,0,,1,1,1
Act-5011-571,0,1,Res-571-O,571,0,O,1,1,1
Act-5011-571,0,2,Res-5011,5011,0,I,1,1,1
Act-5011-571,0,2,Res-5011-I,5011,0,I,1,1,1
Act-5011-571,0,2,Res-5011-571,571,0,,1,1,1
Act-5011-571,0,2,Res-571-O,571,0,O,1,1,1
Act-5011-571,0,3,Res-5011,5011,0,I,1,1,1
Act-5011-571,0,3,Res-5011-I,5011,0,I,1,1,1
Act-5011-571,0,3,Res-5011-571,571,0,,1,1,1
Act-5011-571,0,3,Res-571-O,571,0,O,1,1,1
Act-5011-571,0,0,Res-5011,5011,0,I,1,1,1
Act-5011-571,0,0,Res-5011-I,5011,0,I,1,1,1
Act-5011-571,0,0,Res-5011-571,571,0,,1,1,1
Act-5011-571,0,0,Res-571-O,571,0,O,1,1,1
Act-5012-572,0,1,Res-5012,5012,0,I,1,1,1
