Item.[ItemKey],Location.[LocationKey],Time.[FiscalWeekKey],Version.[VersionKey],BOH,Expected Receipts
2,646,W1-2017,0,,100
2,646,W2-2017,0,,100
3,646,W0-2017,0,250,
3,646,W1-2017,0,,100
3,646,W2-2017,0,,100
0,646,W0-2017,0,250,
0,646,W1-2017,0,,100
0,646,W2-2017,0,,100
1,647,W0-2017,0,250,
1,647,W1-2017,0,,100
1,647,W2-2017,0,,100
2,647,W0-2017,0,200,
2,647,W1-2017,0,,100
2,647,W2-2017,0,,100
3,647,W0-2017,0,150,
3,647,W1-2017,0,,100
3,647,W2-2017,0,,100
0,647,W0-2017,0,250,
0,647,W1-2017,0,,100
0,647,W2-2017,0,,100
1,648,W0-2017,0,200,
1,648,W1-2017,0,,100
1,648,W2-2017,0,,100
2,648,W0-2017,0,250,
2,648,W1-2017,0,,100
2,648,W2-2017,0,,100
3,648,W0-2017,0,250,
3,648,W1-2017,0,,100
3,648,W2-2017,0,,100
0,648,W0-2017,0,150,
0,648,W1-2017,0,,100
0,648,W2-2017,0,,100
1,649,W0-2017,0,250,
1,649,W1-2017,0,,100
1,649,W2-2017,0,,100
2,649,W0-2017,0,200,
2,649,W1-2017,0,,100
2,649,W2-2017,0,,100
3,649,W0-2017,0,150,
3,649,W1-2017,0,,100
3,649,W2-2017,0,,100
0,649,W0-2017,0,150,
0,649,W1-2017,0,,100
0,649,W2-2017,0,,100
1,650,W0-2017,0,200,
1,650,W1-2017,0,,100
1,650,W2-2017,0,,100
2,650,W0-2017,0,150,
2,650,W1-2017,0,,100
2,650,W2-2017,0,,100
3,650,W0-2017,0,250,
3,650,W1-2017,0,,100
3,650,W2-2017,0,,100
0,650,W0-2017,0,150,
0,650,W1-2017,0,,100
0,650,W2-2017,0,,100
1,651,W0-2017,0,200,
1,651,W1-2017,0,,100
1,651,W2-2017,0,,100
2,651,W0-2017,0,150,
2,651,W1-2017,0,,100
2,651,W2-2017,0,,100
3,651,W0-2017,0,250,
3,651,W1-2017,0,,100
3,651,W2-2017,0,,100
0,651,W0-2017,0,150,
0,651,W1-2017,0,,100
0,651,W2-2017,0,,100
1,652,W0-2017,0,150,
1,652,W1-2017,0,,100
1,652,W2-2017,0,,100
2,652,W0-2017,0,250,
2,652,W1-2017,0,,100
2,652,W2-2017,0,,100
3,652,W0-2017,0,150,
3,652,W1-2017,0,,100
3,652,W2-2017,0,,100
0,652,W0-2017,0,200,
0,652,W1-2017,0,,100
0,652,W2-2017,0,,100
1,653,W0-2017,0,250,
1,653,W1-2017,0,,100
1,653,W2-2017,0,,100
2,653,W0-2017,0,250,
2,653,W1-2017,0,,100
2,653,W2-2017,0,,100
3,653,W0-2017,0,200,
3,653,W1-2017,0,,100
3,653,W2-2017,0,,100
0,653,W0-2017,0,200,
0,653,W1-2017,0,,100
0,653,W2-2017,0,,100
1,654,W0-2017,0,250,
1,654,W1-2017,0,,100
1,654,W2-2017,0,,100
2,654,W0-2017,0,250,
2,654,W1-2017,0,,100
2,654,W2-2017,0,,100
3,654,W0-2017,0,200,
3,654,W1-2017,0,,100
3,654,W2-2017,0,,100
0,654,W0-2017,0,200,
0,654,W1-2017,0,,100
0,654,W2-2017,0,,100
1,655,W0-2017,0,200,
1,655,W1-2017,0,,100
1,655,W2-2017,0,,100
2,655,W0-2017,0,200,
2,655,W1-2017,0,,100
2,655,W2-2017,0,,100
3,655,W0-2017,0,150,
3,655,W1-2017,0,,100
3,655,W2-2017,0,,100
0,655,W0-2017,0,200,
0,655,W1-2017,0,,100
0,655,W2-2017,0,,100
1,656,W0-2017,0,200,
1,656,W1-2017,0,,100
1,656,W2-2017,0,,100
2,656,W0-2017,0,200,
2,656,W1-2017,0,,100
2,656,W2-2017,0,,100
3,656,W0-2017,0,250,
3,656,W1-2017,0,,100
3,656,W2-2017,0,,100
0,656,W0-2017,0,250,
0,656,W1-2017,0,,100
0,656,W2-2017,0,,100
1,657,W0-2017,0,150,
1,657,W1-2017,0,,100
1,657,W2-2017,0,,100
2,657,W0-2017,0,250,
2,657,W1-2017,0,,100
2,657,W2-2017,0,,100
3,657,W0-2017,0,200,
3,657,W1-2017,0,,100
3,657,W2-2017,0,,100
0,657,W0-2017,0,250,
0,657,W1-2017,0,,100
0,657,W2-2017,0,,100
1,658,W0-2017,0,150,
1,658,W1-2017,0,,100
1,658,W2-2017,0,,100
2,658,W0-2017,0,250,
2,658,W1-2017,0,,100
2,658,W2-2017,0,,100
3,658,W0-2017,0,150,
3,658,W1-2017,0,,100
3,658,W2-2017,0,,100
0,658,W0-2017,0,200,
0,658,W1-2017,0,,100
0,658,W2-2017,0,,100
1,659,W0-2017,0,150,
1,659,W1-2017,0,,100
1,659,W2-2017,0,,100
2,659,W0-2017,0,150,
2,659,W1-2017,0,,100
2,659,W2-2017,0,,100
3,659,W0-2017,0,250,
3,659,W1-2017,0,,100
3,659,W2-2017,0,,100
0,659,W0-2017,0,150,
0,659,W1-2017,0,,100
0,659,W2-2017,0,,100
1,660,W0-2017,0,250,
1,660,W1-2017,0,,100
1,660,W2-2017,0,,100
2,660,W0-2017,0,200,
2,660,W1-2017,0,,100
2,660,W2-2017,0,,100
3,660,W0-2017,0,250,
3,660,W1-2017,0,,100
3,660,W2-2017,0,,100
0,660,W0-2017,0,250,
0,660,W1-2017,0,,100
0,660,W2-2017,0,,100
1,661,W0-2017,0,200,
1,661,W1-2017,0,,100
1,661,W2-2017,0,,100
2,661,W0-2017,0,200,
2,661,W1-2017,0,,100
2,661,W2-2017,0,,100
3,661,W0-2017,0,250,
3,661,W1-2017,0,,100
3,661,W2-2017,0,,100
0,661,W0-2017,0,200,
0,661,W1-2017,0,,100
0,661,W2-2017,0,,100
1,662,W0-2017,0,150,
1,662,W1-2017,0,,100
1,662,W2-2017,0,,100
2,662,W0-2017,0,150,
2,662,W1-2017,0,,100
2,662,W2-2017,0,,100
3,662,W0-2017,0,150,
3,662,W1-2017,0,,100
3,662,W2-2017,0,,100
0,662,W0-2017,0,250,
0,662,W1-2017,0,,100
0,662,W2-2017,0,,100
1,663,W0-2017,0,250,
1,663,W1-2017,0,,100
1,663,W2-2017,0,,100
2,663,W0-2017,0,200,
2,663,W1-2017,0,,100
2,663,W2-2017,0,,100
3,663,W0-2017,0,200,
3,663,W1-2017,0,,100
3,663,W2-2017,0,,100
0,663,W0-2017,0,150,
0,663,W1-2017,0,,100
0,663,W2-2017,0,,100
1,664,W0-2017,0,150,
1,664,W1-2017,0,,100
1,664,W2-2017,0,,100
2,664,W0-2017,0,150,
2,664,W1-2017,0,,100
2,664,W2-2017,0,,100
3,664,W0-2017,0,200,
3,664,W1-2017,0,,100
3,664,W2-2017,0,,100
0,664,W0-2017,0,150,
0,664,W1-2017,0,,100
0,664,W2-2017,0,,100
1,665,W0-2017,0,200,
1,665,W1-2017,0,,100
1,665,W2-2017,0,,100
2,665,W0-2017,0,150,
2,665,W1-2017,0,,100
2,665,W2-2017,0,,100
3,665,W0-2017,0,150,
3,665,W1-2017,0,,100
3,665,W2-2017,0,,100
0,665,W0-2017,0,150,
0,665,W1-2017,0,,100
0,665,W2-2017,0,,100
1,666,W0-2017,0,200,
1,666,W1-2017,0,,100
1,666,W2-2017,0,,100
2,666,W0-2017,0,200,
2,666,W1-2017,0,,100
2,666,W2-2017,0,,100
3,666,W0-2017,0,200,
3,666,W1-2017,0,,100
3,666,W2-2017,0,,100
0,666,W0-2017,0,150,
0,666,W1-2017,0,,100
0,666,W2-2017,0,,100
1,667,W0-2017,0,200,
1,667,W1-2017,0,,100
1,667,W2-2017,0,,100
2,667,W0-2017,0,150,
2,667,W1-2017,0,,100
2,667,W2-2017,0,,100
3,667,W0-2017,0,150,
3,667,W1-2017,0,,100
3,667,W2-2017,0,,100
0,667,W0-2017,0,250,
0,667,W1-2017,0,,100
0,667,W2-2017,0,,100
1,668,W0-2017,0,150,
1,668,W1-2017,0,,100
1,668,W2-2017,0,,100
2,668,W0-2017,0,200,
2,668,W1-2017,0,,100
2,668,W2-2017,0,,100
3,668,W0-2017,0,250,
3,668,W1-2017,0,,100
3,668,W2-2017,0,,100
0,668,W0-2017,0,250,
0,668,W1-2017,0,,100
0,668,W2-2017,0,,100
1,669,W0-2017,0,200,
1,669,W1-2017,0,,100
1,669,W2-2017,0,,100
2,669,W0-2017,0,150,
2,669,W1-2017,0,,100
2,669,W2-2017,0,,100
3,669,W0-2017,0,150,
3,669,W1-2017,0,,100
3,669,W2-2017,0,,100
0,669,W0-2017,0,250,
0,669,W1-2017,0,,100
0,669,W2-2017,0,,100
1,670,W0-2017,0,250,
1,670,W1-2017,0,,100
1,670,W2-2017,0,,100
2,670,W0-2017,0,150,
2,670,W1-2017,0,,100
2,670,W2-2017,0,,100
3,670,W0-2017,0,250,
3,670,W1-2017,0,,100
3,670,W2-2017,0,,100
0,670,W0-2017,0,250,
0,670,W1-2017,0,,100
0,670,W2-2017,0,,100
1,671,W0-2017,0,200,
1,671,W1-2017,0,,100
1,671,W2-2017,0,,100
2,671,W0-2017,0,250,
2,671,W1-2017,0,,100
2,671,W2-2017,0,,100
3,671,W0-2017,0,250,
3,671,W1-2017,0,,100
3,671,W2-2017,0,,100
0,671,W0-2017,0,200,
0,671,W1-2017,0,,100
0,671,W2-2017,0,,100
1,672,W0-2017,0,150,
1,672,W1-2017,0,,100
1,672,W2-2017,0,,100
2,672,W0-2017,0,150,
2,672,W1-2017,0,,100
2,672,W2-2017,0,,100
3,672,W0-2017,0,200,
3,672,W1-2017,0,,100
3,672,W2-2017,0,,100
0,672,W0-2017,0,150,
0,672,W1-2017,0,,100
0,672,W2-2017,0,,100
1,673,W0-2017,0,200,
1,673,W1-2017,0,,100
1,673,W2-2017,0,,100
2,673,W0-2017,0,200,
2,673,W1-2017,0,,100
2,673,W2-2017,0,,100
3,673,W0-2017,0,250,
3,673,W1-2017,0,,100
3,673,W2-2017,0,,100
0,673,W0-2017,0,250,
0,673,W1-2017,0,,100
0,673,W2-2017,0,,100
1,674,W0-2017,0,200,
1,674,W1-2017,0,,100
1,674,W2-2017,0,,100
2,674,W0-2017,0,200,
2,674,W1-2017,0,,100
2,674,W2-2017,0,,100
3,674,W0-2017,0,200,
3,674,W1-2017,0,,100
3,674,W2-2017,0,,100
0,674,W0-2017,0,250,
0,674,W1-2017,0,,100
0,674,W2-2017,0,,100
1,675,W0-2017,0,250,
1,675,W1-2017,0,,100
1,675,W2-2017,0,,100
2,675,W0-2017,0,250,
2,675,W1-2017,0,,100
2,675,W2-2017,0,,100
3,675,W0-2017,0,250,
3,675,W1-2017,0,,100
3,675,W2-2017,0,,100
0,675,W0-2017,0,150,
0,675,W1-2017,0,,100
0,675,W2-2017,0,,100
1,676,W0-2017,0,150,
1,676,W1-2017,0,,100
1,676,W2-2017,0,,100
2,676,W0-2017,0,200,
2,676,W1-2017,0,,100
2,676,W2-2017,0,,100
3,676,W0-2017,0,250,
3,676,W1-2017,0,,100
3,676,W2-2017,0,,100
0,676,W0-2017,0,200,
0,676,W1-2017,0,,100
0,676,W2-2017,0,,100
1,677,W0-2017,0,250,
1,677,W1-2017,0,,100
1,677,W2-2017,0,,100
2,677,W0-2017,0,250,
2,677,W1-2017,0,,100
2,677,W2-2017,0,,100
3,677,W0-2017,0,200,
3,677,W1-2017,0,,100
3,677,W2-2017,0,,100
0,677,W0-2017,0,250,
0,677,W1-2017,0,,100
0,677,W2-2017,0,,100
1,678,W0-2017,0,250,
1,678,W1-2017,0,,100
1,678,W2-2017,0,,100
2,678,W0-2017,0,250,
2,678,W1-2017,0,,100
2,678,W2-2017,0,,100
3,678,W0-2017,0,150,
3,678,W1-2017,0,,100
3,678,W2-2017,0,,100
0,678,W0-2017,0,150,
0,678,W1-2017,0,,100
0,678,W2-2017,0,,100
1,679,W0-2017,0,150,
1,679,W1-2017,0,,100
1,679,W2-2017,0,,100
2,679,W0-2017,0,150,
2,679,W1-2017,0,,100
2,679,W2-2017,0,,100
3,679,W0-2017,0,200,
3,679,W1-2017,0,,100
3,679,W2-2017,0,,100
0,679,W0-2017,0,200,
0,679,W1-2017,0,,100
0,679,W2-2017,0,,100
1,680,W0-2017,0,250,
1,680,W1-2017,0,,100
1,680,W2-2017,0,,100
2,680,W0-2017,0,150,
2,680,W1-2017,0,,100
2,680,W2-2017,0,,100
3,680,W0-2017,0,250,
3,680,W1-2017,0,,100
3,680,W2-2017,0,,100
0,680,W0-2017,0,200,
0,680,W1-2017,0,,100
0,680,W2-2017,0,,100
1,681,W0-2017,0,250,
1,681,W1-2017,0,,100
1,681,W2-2017,0,,100
2,681,W0-2017,0,150,
2,681,W1-2017,0,,100
2,681,W2-2017,0,,100
3,681,W0-2017,0,200,
3,681,W1-2017,0,,100
3,681,W2-2017,0,,100
0,681,W0-2017,0,200,
0,681,W1-2017,0,,100
0,681,W2-2017,0,,100
1,682,W0-2017,0,200,
1,682,W1-2017,0,,100
1,682,W2-2017,0,,100
2,682,W0-2017,0,250,
2,682,W1-2017,0,,100
2,682,W2-2017,0,,100
3,682,W0-2017,0,150,
3,682,W1-2017,0,,100
3,682,W2-2017,0,,100
0,682,W0-2017,0,150,
0,682,W1-2017,0,,100
0,682,W2-2017,0,,100
1,683,W0-2017,0,200,
1,683,W1-2017,0,,100
1,683,W2-2017,0,,100
2,683,W0-2017,0,200,
2,683,W1-2017,0,,100
2,683,W2-2017,0,,100
3,683,W0-2017,0,250,
3,683,W1-2017,0,,100
3,683,W2-2017,0,,100
0,683,W0-2017,0,150,
0,683,W1-2017,0,,100
0,683,W2-2017,0,,100
1,684,W0-2017,0,150,
1,684,W1-2017,0,,100
1,684,W2-2017,0,,100
2,684,W0-2017,0,250,
2,684,W1-2017,0,,100
2,684,W2-2017,0,,100
3,684,W0-2017,0,250,
3,684,W1-2017,0,,100
3,684,W2-2017,0,,100
0,684,W0-2017,0,150,
0,684,W1-2017,0,,100
0,684,W2-2017,0,,100
1,685,W0-2017,0,150,
1,685,W1-2017,0,,100
1,685,W2-2017,0,,100
2,685,W0-2017,0,150,
2,685,W1-2017,0,,100
2,685,W2-2017,0,,100
3,685,W0-2017,0,200,
3,685,W1-2017,0,,100
3,685,W2-2017,0,,100
0,685,W0-2017,0,150,
0,685,W1-2017,0,,100
0,685,W2-2017,0,,100
1,686,W0-2017,0,200,
1,686,W1-2017,0,,100
1,686,W2-2017,0,,100
2,686,W0-2017,0,200,
2,686,W1-2017,0,,100
2,686,W2-2017,0,,100
3,686,W0-2017,0,150,
3,686,W1-2017,0,,100
3,686,W2-2017,0,,100
0,686,W0-2017,0,250,
0,686,W1-2017,0,,100
0,686,W2-2017,0,,100
1,687,W0-2017,0,200,
1,687,W1-2017,0,,100
1,687,W2-2017,0,,100
2,687,W0-2017,0,200,
2,687,W1-2017,0,,100
2,687,W2-2017,0,,100
3,687,W0-2017,0,200,
3,687,W1-2017,0,,100
3,687,W2-2017,0,,100
0,687,W0-2017,0,200,
0,687,W1-2017,0,,100
0,687,W2-2017,0,,100
1,688,W0-2017,0,150,
1,688,W1-2017,0,,100
1,688,W2-2017,0,,100
2,688,W0-2017,0,250,
2,688,W1-2017,0,,100
2,688,W2-2017,0,,100
3,688,W0-2017,0,150,
3,688,W1-2017,0,,100
3,688,W2-2017,0,,100
0,688,W0-2017,0,250,
0,688,W1-2017,0,,100
0,688,W2-2017,0,,100
1,689,W0-2017,0,250,
1,689,W1-2017,0,,100
1,689,W2-2017,0,,100
2,689,W0-2017,0,200,
2,689,W1-2017,0,,100
2,689,W2-2017,0,,100
3,689,W0-2017,0,150,
3,689,W1-2017,0,,100
3,689,W2-2017,0,,100
0,689,W0-2017,0,250,
0,689,W1-2017,0,,100
0,689,W2-2017,0,,100
1,690,W0-2017,0,250,
1,690,W1-2017,0,,100
1,690,W2-2017,0,,100
2,690,W0-2017,0,150,
2,690,W1-2017,0,,100
2,690,W2-2017,0,,100
3,690,W0-2017,0,150,
3,690,W1-2017,0,,100
3,690,W2-2017,0,,100
0,690,W0-2017,0,250,
0,690,W1-2017,0,,100
0,690,W2-2017,0,,100
1,691,W0-2017,0,250,
1,691,W1-2017,0,,100
1,691,W2-2017,0,,100
2,691,W0-2017,0,200,
2,691,W1-2017,0,,100
2,691,W2-2017,0,,100
3,691,W0-2017,0,150,
3,691,W1-2017,0,,100
3,691,W2-2017,0,,100
0,691,W0-2017,0,200,
0,691,W1-2017,0,,100
0,691,W2-2017,0,,100
1,692,W0-2017,0,250,
1,692,W1-2017,0,,100
1,692,W2-2017,0,,100
2,692,W0-2017,0,150,
2,692,W1-2017,0,,100
2,692,W2-2017,0,,100
3,692,W0-2017,0,150,
3,692,W1-2017,0,,100
3,692,W2-2017,0,,100
0,692,W0-2017,0,200,
0,692,W1-2017,0,,100
0,692,W2-2017,0,,100
1,693,W0-2017,0,150,
1,693,W1-2017,0,,100
1,693,W2-2017,0,,100
2,693,W0-2017,0,200,
2,693,W1-2017,0,,100
2,693,W2-2017,0,,100
3,693,W0-2017,0,200,
3,693,W1-2017,0,,100
3,693,W2-2017,0,,100
0,693,W0-2017,0,200,
0,693,W1-2017,0,,100
0,693,W2-2017,0,,100
1,694,W0-2017,0,200,
1,694,W1-2017,0,,100
1,694,W2-2017,0,,100
2,694,W0-2017,0,250,
2,694,W1-2017,0,,100
2,694,W2-2017,0,,100
3,694,W0-2017,0,150,
3,694,W1-2017,0,,100
3,694,W2-2017,0,,100
0,694,W0-2017,0,200,
0,694,W1-2017,0,,100
0,694,W2-2017,0,,100
1,695,W0-2017,0,250,
1,695,W1-2017,0,,100
1,695,W2-2017,0,,100
2,695,W0-2017,0,250,
2,695,W1-2017,0,,100
2,695,W2-2017,0,,100
3,695,W0-2017,0,150,
3,695,W1-2017,0,,100
3,695,W2-2017,0,,100
0,695,W0-2017,0,150,
0,695,W1-2017,0,,100
0,695,W2-2017,0,,100
1,696,W0-2017,0,200,
1,696,W1-2017,0,,100
1,696,W2-2017,0,,100
2,696,W0-2017,0,200,
2,696,W1-2017,0,,100
2,696,W2-2017,0,,100
3,696,W0-2017,0,250,
3,696,W1-2017,0,,100
3,696,W2-2017,0,,100
0,696,W0-2017,0,200,
0,696,W1-2017,0,,100
0,696,W2-2017,0,,100
1,697,W0-2017,0,150,
1,697,W1-2017,0,,100
1,697,W2-2017,0,,100
2,697,W0-2017,0,150,
2,697,W1-2017,0,,100
2,697,W2-2017,0,,100
3,697,W0-2017,0,150,
3,697,W1-2017,0,,100
3,697,W2-2017,0,,100
0,697,W0-2017,0,250,
0,697,W1-2017,0,,100
0,697,W2-2017,0,,100
1,698,W0-2017,0,200,
1,698,W1-2017,0,,100
1,698,W2-2017,0,,100
2,698,W0-2017,0,150,
2,698,W1-2017,0,,100
2,698,W2-2017,0,,100
3,698,W0-2017,0,150,
3,698,W1-2017,0,,100
3,698,W2-2017,0,,100
0,698,W0-2017,0,250,
0,698,W1-2017,0,,100
0,698,W2-2017,0,,100
1,699,W0-2017,0,150,
1,699,W1-2017,0,,100
1,699,W2-2017,0,,100
2,699,W0-2017,0,200,
2,699,W1-2017,0,,100
2,699,W2-2017,0,,100
3,699,W0-2017,0,200,
3,699,W1-2017,0,,100
3,699,W2-2017,0,,100
0,699,W0-2017,0,250,
0,699,W1-2017,0,,100
0,699,W2-2017,0,,100
1,700,W0-2017,0,150,
1,700,W1-2017,0,,100
1,700,W2-2017,0,,100
2,700,W0-2017,0,250,
2,700,W1-2017,0,,100
2,700,W2-2017,0,,100
3,700,W0-2017,0,250,
3,700,W1-2017,0,,100
3,700,W2-2017,0,,100
0,700,W0-2017,0,150,
0,700,W1-2017,0,,100
0,700,W2-2017,0,,100
1,701,W0-2017,0,200,
1,701,W1-2017,0,,100
1,701,W2-2017,0,,100
2,701,W0-2017,0,150,
2,701,W1-2017,0,,100
2,701,W2-2017,0,,100
3,701,W0-2017,0,150,
3,701,W1-2017,0,,100
3,701,W2-2017,0,,100
0,701,W0-2017,0,200,
0,701,W1-2017,0,,100
0,701,W2-2017,0,,100
1,702,W0-2017,0,200,
1,702,W1-2017,0,,100
1,702,W2-2017,0,,100
2,702,W0-2017,0,250,
2,702,W1-2017,0,,100
2,702,W2-2017,0,,100
3,702,W0-2017,0,150,
3,702,W1-2017,0,,100
3,702,W2-2017,0,,100
0,702,W0-2017,0,150,
0,702,W1-2017,0,,100
0,702,W2-2017,0,,100
1,703,W0-2017,0,200,
1,703,W1-2017,0,,100
1,703,W2-2017,0,,100
2,703,W0-2017,0,250,
2,703,W1-2017,0,,100
2,703,W2-2017,0,,100
3,703,W0-2017,0,250,
3,703,W1-2017,0,,100
3,703,W2-2017,0,,100
0,703,W0-2017,0,150,
0,703,W1-2017,0,,100
0,703,W2-2017,0,,100
1,704,W0-2017,0,250,
1,704,W1-2017,0,,100
1,704,W2-2017,0,,100
2,704,W0-2017,0,250,
2,704,W1-2017,0,,100
2,704,W2-2017,0,,100
3,704,W0-2017,0,200,
3,704,W1-2017,0,,100
3,704,W2-2017,0,,100
0,704,W0-2017,0,150,
0,704,W1-2017,0,,100
0,704,W2-2017,0,,100
1,705,W0-2017,0,200,
1,705,W1-2017,0,,100
1,705,W2-2017,0,,100
2,705,W0-2017,0,250,
2,705,W1-2017,0,,100
2,705,W2-2017,0,,100
3,705,W0-2017,0,150,
3,705,W1-2017,0,,100
3,705,W2-2017,0,,100
0,705,W0-2017,0,200,
0,705,W1-2017,0,,100
0,705,W2-2017,0,,100
1,706,W0-2017,0,250,
1,706,W1-2017,0,,100
1,706,W2-2017,0,,100
2,706,W0-2017,0,150,
2,706,W1-2017,0,,100
2,706,W2-2017,0,,100
3,706,W0-2017,0,250,
3,706,W1-2017,0,,100
3,706,W2-2017,0,,100
0,706,W0-2017,0,150,
0,706,W1-2017,0,,100
0,706,W2-2017,0,,100
1,707,W0-2017,0,150,
1,707,W1-2017,0,,100
1,707,W2-2017,0,,100
2,707,W0-2017,0,200,
2,707,W1-2017,0,,100
2,707,W2-2017,0,,100
3,707,W0-2017,0,150,
3,707,W1-2017,0,,100
3,707,W2-2017,0,,100
0,707,W0-2017,0,150,
0,707,W1-2017,0,,100
0,707,W2-2017,0,,100
1,708,W0-2017,0,150,
1,708,W1-2017,0,,100
1,708,W2-2017,0,,100
2,708,W0-2017,0,150,
2,708,W1-2017,0,,100
2,708,W2-2017,0,,100
3,708,W0-2017,0,150,
3,708,W1-2017,0,,100
3,708,W2-2017,0,,100
0,708,W0-2017,0,150,
0,708,W1-2017,0,,100
0,708,W2-2017,0,,100
1,709,W0-2017,0,250,
1,709,W1-2017,0,,100
1,709,W2-2017,0,,100
2,709,W0-2017,0,250,
2,709,W1-2017,0,,100
2,709,W2-2017,0,,100
3,709,W0-2017,0,250,
3,709,W1-2017,0,,100
3,709,W2-2017,0,,100
0,709,W0-2017,0,150,
0,709,W1-2017,0,,100
0,709,W2-2017,0,,100
1,710,W0-2017,0,200,
1,710,W1-2017,0,,100
1,710,W2-2017,0,,100
2,710,W0-2017,0,200,
2,710,W1-2017,0,,100
2,710,W2-2017,0,,100
3,710,W0-2017,0,150,
3,710,W1-2017,0,,100
3,710,W2-2017,0,,100
0,710,W0-2017,0,200,
0,710,W1-2017,0,,100
0,710,W2-2017,0,,100
1,711,W0-2017,0,150,
1,711,W1-2017,0,,100
1,711,W2-2017,0,,100
2,711,W0-2017,0,150,
2,711,W1-2017,0,,100
2,711,W2-2017,0,,100
3,711,W0-2017,0,200,
3,711,W1-2017,0,,100
3,711,W2-2017,0,,100
0,711,W0-2017,0,200,
0,711,W1-2017,0,,100
0,711,W2-2017,0,,100
1,712,W0-2017,0,150,
1,712,W1-2017,0,,100
1,712,W2-2017,0,,100
2,712,W0-2017,0,250,
2,712,W1-2017,0,,100
2,712,W2-2017,0,,100
3,712,W0-2017,0,250,
3,712,W1-2017,0,,100
3,712,W2-2017,0,,100
0,712,W0-2017,0,150,
0,712,W1-2017,0,,100
0,712,W2-2017,0,,100
1,713,W0-2017,0,150,
1,713,W1-2017,0,,100
1,713,W2-2017,0,,100
2,713,W0-2017,0,150,
2,713,W1-2017,0,,100
2,713,W2-2017,0,,100
3,713,W0-2017,0,200,
3,713,W1-2017,0,,100
3,713,W2-2017,0,,100
0,713,W0-2017,0,200,
0,713,W1-2017,0,,100
0,713,W2-2017,0,,100
1,714,W0-2017,0,200,
1,714,W1-2017,0,,100
1,714,W2-2017,0,,100
2,714,W0-2017,0,150,
2,714,W1-2017,0,,100
2,714,W2-2017,0,,100
3,714,W0-2017,0,200,
3,714,W1-2017,0,,100
3,714,W2-2017,0,,100
0,714,W0-2017,0,150,
0,714,W1-2017,0,,100
0,714,W2-2017,0,,100
1,715,W0-2017,0,150,
1,715,W1-2017,0,,100
1,715,W2-2017,0,,100
2,715,W0-2017,0,250,
2,715,W1-2017,0,,100
2,715,W2-2017,0,,100
3,715,W0-2017,0,150,
3,715,W1-2017,0,,100
3,715,W2-2017,0,,100
0,715,W0-2017,0,150,
0,715,W1-2017,0,,100
0,715,W2-2017,0,,100
1,716,W0-2017,0,200,
1,716,W1-2017,0,,100
1,716,W2-2017,0,,100
2,716,W0-2017,0,150,
2,716,W1-2017,0,,100
2,716,W2-2017,0,,100
3,716,W0-2017,0,250,
3,716,W1-2017,0,,100
3,716,W2-2017,0,,100
0,716,W0-2017,0,150,
0,716,W1-2017,0,,100
0,716,W2-2017,0,,100
1,717,W0-2017,0,250,
1,717,W1-2017,0,,100
1,717,W2-2017,0,,100
2,717,W0-2017,0,200,
2,717,W1-2017,0,,100
2,717,W2-2017,0,,100
3,717,W0-2017,0,200,
3,717,W1-2017,0,,100
3,717,W2-2017,0,,100
0,717,W0-2017,0,150,
0,717,W1-2017,0,,100
0,717,W2-2017,0,,100
1,718,W0-2017,0,150,
1,718,W1-2017,0,,100
1,718,W2-2017,0,,100
2,718,W0-2017,0,150,
2,718,W1-2017,0,,100
2,718,W2-2017,0,,100
3,718,W0-2017,0,250,
3,718,W1-2017,0,,100
3,718,W2-2017,0,,100
0,718,W0-2017,0,150,
0,718,W1-2017,0,,100
0,718,W2-2017,0,,100
1,719,W0-2017,0,200,
1,719,W1-2017,0,,100
1,719,W2-2017,0,,100
2,719,W0-2017,0,200,
2,719,W1-2017,0,,100
2,719,W2-2017,0,,100
3,719,W0-2017,0,200,
3,719,W1-2017,0,,100
3,719,W2-2017,0,,100
0,719,W0-2017,0,250,
0,719,W1-2017,0,,100
0,719,W2-2017,0,,100
1,720,W0-2017,0,200,
1,720,W1-2017,0,,100
1,720,W2-2017,0,,100
2,720,W0-2017,0,200,
2,720,W1-2017,0,,100
2,720,W2-2017,0,,100
3,720,W0-2017,0,150,
3,720,W1-2017,0,,100
3,720,W2-2017,0,,100
0,720,W0-2017,0,200,
0,720,W1-2017,0,,100
0,720,W2-2017,0,,100
1,721,W0-2017,0,200,
1,721,W1-2017,0,,100
1,721,W2-2017,0,,100
2,721,W0-2017,0,250,
2,721,W1-2017,0,,100
2,721,W2-2017,0,,100
3,721,W0-2017,0,250,
3,721,W1-2017,0,,100
3,721,W2-2017,0,,100
0,721,W0-2017,0,150,
0,721,W1-2017,0,,100
0,721,W2-2017,0,,100
1,722,W0-2017,0,200,
1,722,W1-2017,0,,100
1,722,W2-2017,0,,100
2,722,W0-2017,0,250,
2,722,W1-2017,0,,100
2,722,W2-2017,0,,100
3,722,W0-2017,0,250,
3,722,W1-2017,0,,100
3,722,W2-2017,0,,100
0,722,W0-2017,0,200,
0,722,W1-2017,0,,100
0,722,W2-2017,0,,100
1,723,W0-2017,0,200,
1,723,W1-2017,0,,100
1,723,W2-2017,0,,100
2,723,W0-2017,0,200,
2,723,W1-2017,0,,100
2,723,W2-2017,0,,100
3,723,W0-2017,0,150,
3,723,W1-2017,0,,100
3,723,W2-2017,0,,100
